Cenário Projeção;natureza;ICAO;Sentido;Ano;Passageiros
Observado;domestico;SBFL;Total;2008;1901176,0
Observado;domestico;SBFL;Total;2009;1929054,0
Observado;domestico;SBFL;Total;2010;2462045,0
Observado;domestico;SBFL;Total;2011;2828456,0
Observado;domestico;SBFL;Total;2012;3115277,0
Observado;domestico;SBFL;Total;2013;3600154,0
Observado;domestico;SBFL;Total;2014;3389608,0
Observado;domestico;SBFL;Total;2015;3495797,0
Observado;domestico;SBFL;Total;2016;3273204,0
Observado;domestico;SBFL;Total;2017;3544743,0
Observado;domestico;SBFL;Total;2018;3510786,0
Observado;domestico;SBFL;Total;2019;3559669,0
Observado;domestico;SBFL;Total;2020;1645608,0
Observado;domestico;SBFL;Total;2021;2191208,0
Observado;domestico;SBFL;Total;2022;3180815,0
Observado;domestico;SBFL;Total;2023;3517285,0
Observado;domestico;SBFL;Total;2024;3925231,0
Observado;domestico;SBFN;Total;2004;122367,0
Observado;domestico;SBFN;Total;2005;130959,0
Observado;domestico;SBFN;Total;2006;118285,0
Observado;domestico;SBFN;Total;2007;125719,0
Observado;domestico;SBFN;Total;2008;137761,0
Observado;domestico;SBFN;Total;2009;155050,0
Observado;domestico;SBFN;Total;2010;166063,0
Observado;domestico;SBFN;Total;2011;167060,0
Observado;domestico;SBFN;Total;2012;168765,0
Observado;domestico;SBFN;Total;2013;169588,0
Observado;domestico;SBFN;Total;2014;194772,0
Observado;domestico;SBFN;Total;2015;224982,0
Observado;domestico;SBFN;Total;2016;229554,0
Observado;domestico;SBFN;Total;2017;248236,0
Observado;domestico;SBFN;Total;2018;269268,0
Observado;domestico;SBFN;Total;2019;309726,0
Observado;domestico;SBFN;Total;2020;112296,0
Observado;domestico;SBFN;Total;2021;256155,0
Observado;domestico;SBFN;Total;2022;344472,0
Observado;domestico;SBFN;Total;2023;323171,0
Observado;domestico;SBFN;Total;2024;352782,0
Observado;domestico;SBFZ;Total;2004;1886237,0
Observado;domestico;SBFZ;Total;2005;2315328,0
Observado;domestico;SBFZ;Total;2006;2860311,0
Observado;domestico;SBFZ;Total;2007;3193831,0
Observado;domestico;SBFZ;Total;2008;3155334,0
Observado;domestico;SBFZ;Total;2009;3844788,0
Observado;domestico;SBFZ;Total;2010;4794216,0
Observado;domestico;SBFZ;Total;2011;5275761,0
Observado;domestico;SBFZ;Total;2012;5683470,0
Observado;domestico;SBFZ;Total;2013;5657763,0
Observado;domestico;SBFZ;Total;2014;6184828,0
Observado;domestico;SBFZ;Total;2015;6039786,0
Observado;domestico;SBFZ;Total;2016;5413945,0
Observado;domestico;SBFZ;Total;2017;5648145,0
Observado;domestico;SBFZ;Total;2018;6215068,0
Observado;domestico;SBFZ;Total;2019;6611811,0
Observado;domestico;SBFZ;Total;2020;2960288,0
Observado;domestico;SBFZ;Total;2021;3734941,0
Observado;domestico;SBFZ;Total;2022;5513543,0
Observado;domestico;SBFZ;Total;2023;5291742,0
Observado;domestico;SBFZ;Total;2024;5179027,0
Observado;domestico;SBGL;Total;2004;3843345,0
Observado;domestico;SBGL;Total;2005;6372280,0
Observado;domestico;SBGL;Total;2006;6970149,0
Observado;domestico;SBGL;Total;2007;8654739,0
Observado;domestico;SBGL;Total;2008;9543843,0
Observado;domestico;SBGL;Total;2009;9217885,0
Observado;domestico;SBGL;Total;2010;9256134,0
Observado;domestico;SBGL;Total;2011;11339622,0
Observado;domestico;SBGL;Total;2012;13152676,0
Observado;domestico;SBGL;Total;2013;12697436,0
Observado;domestico;SBGL;Total;2014;13048752,0
Observado;domestico;SBGL;Total;2015;12606577,0
Observado;domestico;SBGL;Total;2016;11756339,0
Observado;domestico;SBGL;Total;2017;11895919,0
Observado;domestico;SBGL;Total;2018;10539866,0
Observado;domestico;SBGL;Total;2019;9539092,0
Observado;domestico;SBGL;Total;2020;3376277,0
Observado;domestico;SBGL;Total;2021;3210879,0
Observado;domestico;SBGL;Total;2022;3423782,0
Observado;domestico;SBGL;Total;2023;4311081,0
Observado;domestico;SBGL;Total;2024;9764327,0
Observado;domestico;SBGO;Total;2004;747162,0
Observado;domestico;SBGO;Total;2005;972203,0
Observado;domestico;SBGO;Total;2006;1240127,0
Observado;domestico;SBGO;Total;2007;1402319,0
Observado;domestico;SBGO;Total;2008;1384905,0
Observado;domestico;SBGO;Total;2009;1609233,0
Observado;domestico;SBGO;Total;2010;2167274,0
Observado;domestico;SBGO;Total;2011;2611816,0
Observado;domestico;SBGO;Total;2012;2877538,0
Observado;domestico;SBGO;Total;2013;2831837,0
Observado;domestico;SBGO;Total;2014;3232493,0
Observado;domestico;SBGO;Total;2015;3190746,0
Observado;domestico;SBGO;Total;2016;2899684,0
Observado;domestico;SBGO;Total;2017;3011769,0
Observado;domestico;SBGO;Total;2018;3123786,0
Observado;domestico;SBGO;Total;2019;3169069,0
Observado;domestico;SBGO;Total;2020;1365019,0
Observado;domestico;SBGO;Total;2021;1930818,0
Observado;domestico;SBGO;Total;2022;3057606,0
Observado;domestico;SBGO;Total;2023;3493639,0
Observado;domestico;SBGO;Total;2024;3512185,0
Observado;domestico;SBGR;Total;2004;4856981,0
Observado;domestico;SBGR;Total;2005;6347649,0
Observado;domestico;SBGR;Total;2006;7433273,0
Observado;domestico;SBGR;Total;2007;9940923,0
Observado;domestico;SBGR;Total;2008;11573067,0
Observado;domestico;SBGR;Total;2009;13258650,0
Observado;domestico;SBGR;Total;2010;16551313,0
Observado;domestico;SBGR;Total;2011;18780229,0
Observado;domestico;SBGR;Total;2012;20973217,0
Observado;domestico;SBGR;Total;2013;23116448,0
Observado;domestico;SBGR;Total;2014;25724523,0
Observado;domestico;SBGR;Total;2015;25073664,0
Observado;domestico;SBGR;Total;2016;22884237,0
Observado;domestico;SBGR;Total;2017;23654795,0
Observado;domestico;SBGR;Total;2018;27145840,0
Observado;domestico;SBGR;Total;2019;28311879,0
Observado;domestico;SBGR;Total;2020;15602414,0
Observado;domestico;SBGR;Total;2021;18873745,0
Observado;domestico;SBGR;Total;2022;23711723,0
Observado;domestico;SBGR;Total;2023;27335328,0
Observado;domestico;SBGR;Total;2024;27879108,0
Observado;domestico;SBGV;Total;2004;52052,0
Observado;domestico;SBGV;Total;2005;68991,0
Observado;domestico;SBGV;Total;2006;69309,0
Observado;domestico;SBGV;Total;2007;73537,0
Observado;domestico;SBGV;Total;2008;61327,0
Observado;domestico;SBGV;Total;2009;54828,0
Observado;domestico;SBGV;Total;2010;65148,0
Observado;domestico;SBGV;Total;2011;84459,0
Observado;domestico;SBGV;Total;2012;91607,0
Observado;domestico;SBGV;Total;2013;91986,0
Observado;domestico;SBGV;Total;2014;100092,0
Observado;domestico;SBGV;Total;2015;88521,0
Observado;domestico;SBGV;Total;2016;81219,0
Observado;domestico;SBGV;Total;2017;67673,0
Observado;domestico;SBGV;Total;2018;44949,0
Observado;domestico;SBGV;Total;2019;55411,0
Observado;domestico;SBGV;Total;2020;26133,0
Observado;domestico;SBGV;Total;2021;58555,0
Observado;domestico;SBGV;Total;2022;60423,0
Observado;domestico;SBGV;Total;2023;77157,0
Observado;domestico;SBGV;Total;2024;86881,0
Observado;domestico;SBHT;Total;2004;42955,0
Observado;domestico;SBHT;Total;2005;60285,0
Observado;domestico;SBHT;Total;2006;75976,0
Observado;domestico;SBHT;Total;2007;68051,0
Observado;domestico;SBHT;Total;2008;70688,0
Observado;domestico;SBHT;Total;2009;101730,0
Observado;domestico;SBHT;Total;2010;75048,0
Observado;domestico;SBHT;Total;2011;100211,0
Observado;domestico;SBHT;Total;2012;147672,0
Observado;domestico;SBHT;Total;2013;197023,0
Observado;domestico;SBHT;Total;2014;228684,0
Observado;domestico;SBHT;Total;2015;310846,0
Observado;domestico;SBHT;Total;2016;167017,0
Observado;domestico;SBHT;Total;2017;106999,0
Observado;domestico;SBHT;Total;2018;97682,0
Observado;domestico;SBHT;Total;2019;96427,0
Observado;domestico;SBHT;Total;2020;51580,0
Observado;domestico;SBHT;Total;2021;73741,0
Observado;domestico;SBHT;Total;2022;82664,0
Observado;domestico;SBHT;Total;2023;91064,0
Observado;domestico;SBHT;Total;2024;102668,0
Observado;domestico;SBIC;Total;2004;14,0
Observado;domestico;SBIC;Total;2005;21,0
Observado;domestico;SBIC;Total;2006;23,0
Observado;domestico;SBIC;Total;2014;205,0
Observado;domestico;SBIH;Total;2004;32266,0
Observado;domestico;SBIH;Total;2005;42125,0
Observado;domestico;SBIH;Total;2006;47487,0
Observado;domestico;SBIH;Total;2007;33246,0
Observado;domestico;SBIH;Total;2008;28735,0
Observado;domestico;SBIH;Total;2009;40929,0
Observado;domestico;SBIH;Total;2010;37750,0
Observado;domestico;SBIH;Total;2011;18839,0
Observado;domestico;SBIH;Total;2012;37088,0
Observado;domestico;SBIH;Total;2013;34687,0
Observado;domestico;SBIH;Total;2014;42208,0
Observado;domestico;SBIH;Total;2015;33513,0
Observado;domestico;SBIH;Total;2016;24202,0
Observado;domestico;SBIH;Total;2017;20082,0
Observado;domestico;SBIH;Total;2018;18653,0
Observado;domestico;SBIH;Total;2019;17835,0
Observado;domestico;SBIH;Total;2020;9256,0
Observado;domestico;SBIH;Total;2021;21957,0
Observado;domestico;SBIH;Total;2022;19920,0
Observado;domestico;SBIH;Total;2023;16746,0
Observado;domestico;SBIH;Total;2024;16811,0
Observado;domestico;SBIL;Total;2004;208267,0
Observado;domestico;SBIL;Total;2005;239392,0
Observado;domestico;SBIL;Total;2006;307439,0
Observado;domestico;SBIL;Total;2007;388510,0
Observado;domestico;SBIL;Total;2008;379444,0
Observado;domestico;SBIL;Total;2009;359720,0
Observado;domestico;SBIL;Total;2010;405173,0
Observado;domestico;SBIL;Total;2011;499156,0
Observado;domestico;SBIL;Total;2012;513008,0
Observado;domestico;SBIL;Total;2013;506758,0
Observado;domestico;SBIL;Total;2014;567308,0
Observado;domestico;SBIL;Total;2015;616446,0
Observado;domestico;SBIL;Total;2016;588892,0
Observado;domestico;SBIL;Total;2017;599499,0
Observado;domestico;SBIL;Total;2018;582783,0
Observado;domestico;SBIL;Total;2019;520231,0
Observado;domestico;SBIL;Total;2020;293510,0
Observado;domestico;SBIL;Total;2021;560108,0
Observado;domestico;SBIL;Total;2022;629056,0
Observado;domestico;SBIL;Total;2023;596180,0
Observado;domestico;SBIL;Total;2024;668754,0
Observado;domestico;SBIP;Total;2004;90056,0
Observado;domestico;SBIP;Total;2005;109647,0
Observado;domestico;SBIP;Total;2006;107639,0
Observado;domestico;SBIP;Total;2007;118763,0
Observado;domestico;SBIP;Total;2008;129932,0
Observado;domestico;SBIP;Total;2009;113937,0
Observado;domestico;SBIP;Total;2010;126648,0
Observado;domestico;SBIP;Total;2011;145878,0
Observado;domestico;SBIP;Total;2012;218008,0
Observado;domestico;SBIP;Total;2013;203654,0
Observado;domestico;SBIP;Total;2014;169093,0
Observado;domestico;SBIP;Total;2015;137157,0
Observado;domestico;SBIP;Total;2016;135920,0
Observado;domestico;SBIP;Total;2017;139934,0
Observado;domestico;SBIP;Total;2018;131655,0
Observado;domestico;SBIP;Total;2019;114046,0
Observado;domestico;SBIP;Total;2020;29239,0
Observado;domestico;SBIP;Total;2021;9619,0
Observado;domestico;SBIP;Total;2022;138566,0
Observado;domestico;SBIP;Total;2023;186136,0
Observado;domestico;SBIP;Total;2024;176167,0
Observado;domestico;SBIZ;Total;2004;64920,0
Observado;domestico;SBIZ;Total;2005;64627,0
Observado;domestico;SBIZ;Total;2006;89402,0
Observado;domestico;SBIZ;Total;2007;171617,0
Observado;domestico;SBIZ;Total;2008;151944,0
Observado;domestico;SBIZ;Total;2009;178785,0
Observado;domestico;SBIZ;Total;2010;280281,0
Observado;domestico;SBIZ;Total;2011;261194,0
Observado;domestico;SBIZ;Total;2012;301256,0
Observado;domestico;SBIZ;Total;2013;319090,0
Observado;domestico;SBIZ;Total;2014;335649,0
Observado;domestico;SBIZ;Total;2015;314139,0
Observado;domestico;SBIZ;Total;2016;270332,0
Observado;domestico;SBIZ;Total;2017;285967,0
Observado;domestico;SBIZ;Total;2018;276690,0
Observado;domestico;SBIZ;Total;2019;322069,0
Observado;domestico;SBIZ;Total;2020;154070,0
Observado;domestico;SBIZ;Total;2021;231108,0
Observado;domestico;SBIZ;Total;2022;257965,0
Observado;domestico;SBIZ;Total;2023;289092,0
Observado;domestico;SBIZ;Total;2024;322988,0
Observado;domestico;SBJA;Total;2015;31364,0
Observado;domestico;SBJA;Total;2016;71904,0
Observado;domestico;SBJA;Total;2017;143407,0
Observado;domestico;SBJA;Total;2018;133095,0
Observado;domestico;SBJA;Total;2019;131588,0
Observado;domestico;SBJA;Total;2020;49435,0
Observado;domestico;SBJA;Total;2021;80925,0
Observado;domestico;SBJA;Total;2022;123052,0
Observado;domestico;SBJA;Total;2023;133214,0
Observado;domestico;SBJA;Total;2024;135375,0
Observado;domestico;SBJE;Total;2017;28282,0
Observado;domestico;SBJE;Total;2018;92743,0
Observado;domestico;SBJE;Total;2019;109015,0
Observado;domestico;SBJE;Total;2020;54044,0
Observado;domestico;SBJE;Total;2021;149758,0
Observado;domestico;SBJE;Total;2022;307168,0
Observado;domestico;SBJE;Total;2023;225501,0
Observado;domestico;SBJE;Total;2024;218127,0
Observado;domestico;SBJI;Total;2004;312,0
Observado;domestico;SBJI;Total;2005;12472,0
Observado;domestico;SBJI;Total;2006;36260,0
Observado;domestico;SBJI;Total;2007;58586,0
Observado;domestico;SBJI;Total;2008;74242,0
Observado;domestico;SBJI;Total;2009;69419,0
Observado;domestico;SBJI;Total;2010;97404,0
Observado;domestico;SBJI;Total;2011;121715,0
Observado;domestico;SBJI;Total;2012;117162,0
Observado;domestico;SBJI;Total;2013;69666,0
Observado;domestico;SBJI;Total;2014;41180,0
Observado;domestico;SBJI;Total;2015;37622,0
Observado;domestico;SBJI;Total;2016;36034,0
Observado;domestico;SBJI;Total;2017;38515,0
Observado;domestico;SBJI;Total;2018;63743,0
Observado;domestico;SBJI;Total;2019;70412,0
Observado;domestico;SBJI;Total;2020;14959,0
Observado;domestico;SBJI;Total;2021;34605,0
Observado;domestico;SBJI;Total;2022;64607,0
Observado;domestico;SBJI;Total;2023;42183,0
Observado;domestico;SBJI;Total;2024;24512,0
Observado;domestico;SBJP;Total;2004;207994,0
Observado;domestico;SBJP;Total;2005;328146,0
Observado;domestico;SBJP;Total;2006;434179,0
Observado;domestico;SBJP;Total;2007;521689,0
Observado;domestico;SBJP;Total;2008;443421,0
Observado;domestico;SBJP;Total;2009;563090,0
Observado;domestico;SBJP;Total;2010;895377,0
Observado;domestico;SBJP;Total;2011;1130808,0
Observado;domestico;SBJP;Total;2012;1229535,0
Observado;domestico;SBJP;Total;2013;1215885,0
Observado;domestico;SBJP;Total;2014;1311883,0
Observado;domestico;SBJP;Total;2015;1445113,0
Observado;domestico;SBJP;Total;2016;1401362,0
Observado;domestico;SBJP;Total;2017;1370469,0
Observado;domestico;SBJP;Total;2018;1413933,0
Observado;domestico;SBJP;Total;2019;1341102,0
Observado;domestico;SBJP;Total;2020;745468,0
Observado;domestico;SBJP;Total;2021;1003108,0
Observado;domestico;SBJP;Total;2022;1229059,0
Observado;domestico;SBJP;Total;2023;1413403,0
Observado;domestico;SBJP;Total;2024;1593587,0
Observado;domestico;SBJU;Total;2004;17966,0
Observado;domestico;SBJU;Total;2005;28054,0
Observado;domestico;SBJU;Total;2006;109291,0
Observado;domestico;SBJU;Total;2007;148117,0
Observado;domestico;SBJU;Total;2008;152463,0
Observado;domestico;SBJU;Total;2009;240993,0
Observado;domestico;SBJU;Total;2010;235434,0
Observado;domestico;SBJU;Total;2011;333365,0
Observado;domestico;SBJU;Total;2012;439628,0
Observado;domestico;SBJU;Total;2013;379614,0
Observado;domestico;SBJU;Total;2014;414596,0
Observado;domestico;SBJU;Total;2015;437366,0
Observado;domestico;SBJU;Total;2016;523872,0
Observado;domestico;SBJU;Total;2017;532576,0
Observado;domestico;SBJU;Total;2018;563562,0
Observado;domestico;SBJU;Total;2019;498482,0
Observado;domestico;SBJU;Total;2020;278139,0
Observado;domestico;SBJU;Total;2021;383207,0
Observado;domestico;SBJU;Total;2022;496216,0
Observado;domestico;SBJU;Total;2023;479635,0
Observado;domestico;SBJU;Total;2024;495777,0
Observado;domestico;SBJV;Total;2004;196664,0
Observado;domestico;SBJV;Total;2005;306881,0
Observado;domestico;SBJV;Total;2006;255543,0
Observado;domestico;SBJV;Total;2007;234755,0
Observado;domestico;SBJV;Total;2008;243015,0
Observado;domestico;SBJV;Total;2009;208585,0
Observado;domestico;SBJV;Total;2010;287261,0
Observado;domestico;SBJV;Total;2011;489716,0
Observado;domestico;SBJV;Total;2012;417139,0
Observado;domestico;SBJV;Total;2013;390288,0
Observado;domestico;SBJV;Total;2014;486265,0
Observado;domestico;SBJV;Total;2015;512327,0
Observado;domestico;SBJV;Total;2016;511489,0
Observado;domestico;SBJV;Total;2017;472790,0
Observado;domestico;SBJV;Total;2018;487985,0
Observado;domestico;SBJV;Total;2019;571922,0
Observado;domestico;SBJV;Total;2020;188312,0
Observado;domestico;SBJV;Total;2021;168994,0
Observado;domestico;SBJV;Total;2022;247093,0
Observado;domestico;SBJV;Total;2023;435464,0
Observado;domestico;SBJV;Total;2024;480832,0
Observado;domestico;SBKG;Total;2004;21563,0
Observado;domestico;SBKG;Total;2005;28016,0
Observado;domestico;SBKG;Total;2006;67319,0
Observado;domestico;SBKG;Total;2007;61268,0
Observado;domestico;SBKG;Total;2008;48517,0
Observado;domestico;SBKG;Total;2009;57570,0
Observado;domestico;SBKG;Total;2010;109660,0
Observado;domestico;SBKG;Total;2011;93980,0
Observado;domestico;SBKG;Total;2012;115219,0
Observado;domestico;SBKG;Total;2013;136536,0
Observado;domestico;SBKG;Total;2014;170856,0
Observado;domestico;SBKG;Total;2015;111762,0
Observado;domestico;SBKG;Total;2016;131970,0
Observado;domestico;SBKG;Total;2017;148863,0
Observado;domestico;SBKG;Total;2018;162704,0
Observado;domestico;SBKG;Total;2019;138521,0
Observado;domestico;SBKG;Total;2020;79468,0
Observado;domestico;SBKG;Total;2021;103657,0
Observado;domestico;SBKG;Total;2022;130672,0
Observado;domestico;SBKG;Total;2023;222557,0
Observado;domestico;SBKG;Total;2024;259865,0
Observado;domestico;SBKP;Total;2004;690665,0
Observado;domestico;SBKP;Total;2005;799875,0
Observado;domestico;SBKP;Total;2006;808408,0
Observado;domestico;SBKP;Total;2007;994361,0
Observado;domestico;SBKP;Total;2008;866016,0
Observado;domestico;SBKP;Total;2009;2901159,0
Observado;domestico;SBKP;Total;2010;5089752,0
Observado;domestico;SBKP;Total;2011;7318351,0
Observado;domestico;SBKP;Total;2012;8683738,0
Observado;domestico;SBKP;Total;2013;9477632,0
Observado;domestico;SBKP;Total;2014;10085933,0
Observado;domestico;SBKP;Total;2015;9633682,0
Observado;domestico;SBKP;Total;2016;8763692,0
Observado;domestico;SBKP;Total;2017;8711154,0
Observado;domestico;SBKP;Total;2018;8506692,0
Observado;domestico;SBKP;Total;2019;9641799,0
Observado;domestico;SBKP;Total;2020;6384312,0
Observado;domestico;SBKP;Total;2021;9866764,0
Observado;domestico;SBKP;Total;2022;11205509,0
Observado;domestico;SBKP;Total;2023;11392075,0
Observado;domestico;SBKP;Total;2024;11576682,0
Observado;domestico;SBLE;Total;2004;2892,0
Observado;domestico;SBLE;Total;2005;3796,0
Observado;domestico;SBLE;Total;2006;2156,0
Observado;domestico;SBLE;Total;2007;1290,0
Observado;domestico;SBLE;Total;2009;1893,0
Observado;domestico;SBLE;Total;2010;3085,0
Observado;domestico;SBLE;Total;2011;4271,0
Observado;domestico;SBLE;Total;2012;7528,0
Observado;domestico;SBLE;Total;2013;8818,0
Observado;domestico;SBLE;Total;2014;10320,0
Observado;domestico;SBLE;Total;2015;12286,0
Observado;domestico;SBLE;Total;2016;18738,0
Observado;domestico;SBLE;Total;2017;11968,0
Observado;domestico;SBLE;Total;2018;10494,0
Observado;domestico;SBLE;Total;2019;9744,0
Observado;domestico;SBLE;Total;2020;2696,0
Observado;domestico;SBLE;Total;2022;730,0
Observado;domestico;SBLE;Total;2023;16881,0
Observado;domestico;SBLE;Total;2024;11664,0
Observado;domestico;SBLO;Total;2004;402973,0
Observado;domestico;SBLO;Total;2005;502378,0
Observado;domestico;SBLO;Total;2006;510096,0
Observado;domestico;SBLO;Total;2007;516581,0
Observado;domestico;SBLO;Total;2008;519092,0
Observado;domestico;SBLO;Total;2009;599397,0
Observado;domestico;SBLO;Total;2010;716536,0
Observado;domestico;SBLO;Total;2011;948491,0
Observado;domestico;SBLO;Total;2012;1078637,0
Observado;domestico;SBLO;Total;2013;1041810,0
Observado;domestico;SBLO;Total;2014;1114768,0
Observado;domestico;SBLO;Total;2015;1038496,0
Observado;domestico;SBLO;Total;2016;913191,0
Observado;domestico;SBLO;Total;2017;866561,0
Observado;domestico;SBLO;Total;2018;976673,0
Observado;domestico;SBLO;Total;2019;995085,0
Observado;domestico;SBLO;Total;2020;325283,0
