airport_id;ano;total_movimento;cenario;conexao;demanda_liquida_aeroporto;uf
SBMO;2017;2033664,0;Observado;0,0;2033664,0;AL
SBMO;2018;2170255,0;Observado;0,0;2170255,0;AL
SBMO;2019;2115616,0;Observado;0,0;2115616,0;AL
SBMO;2020;1122176,0;Observado;0,0;1122176,0;AL
SBMO;2021;1840559,0;Observado;0,0;1840559,0;AL
SBMO;2022;2271135,0;Observado;0,0;2271135,0;AL
SBMO;2023;2311614,0;Observado;0,0;2311614,0;AL
SBMO;2024;2636123,0;Observado;0,0;2636123,0;AL
SBMQ;2004;358224,0;Observado;0,0;358224,0;AP
SBMQ;2005;389689,0;Observado;0,0;389689,0;AP
SBMQ;2006;456386,0;Observado;0,0;456386,0;AP
SBMQ;2007;502687,0;Observado;0,0;502687,0;AP
SBMQ;2008;470386,0;Observado;0,0;470386,0;AP
SBMQ;2009;468848,0;Observado;0,0;468848,0;AP
SBMQ;2010;521331,0;Observado;0,0;521331,0;AP
SBMQ;2011;533715,0;Observado;0,0;533715,0;AP
SBMQ;2012;550638,0;Observado;0,0;550638,0;AP
SBMQ;2013;651167,0;Observado;0,0;651167,0;AP
SBMQ;2014;734619,0;Observado;0,0;734619,0;AP
SBMQ;2015;657009,0;Observado;0,0;657009,0;AP
SBMQ;2016;560720,0;Observado;0,0;560720,0;AP
SBMQ;2017;566853,0;Observado;0,0;566853,0;AP
SBMQ;2018;557944,0;Observado;0,0;557944,0;AP
SBMQ;2019;607504,0;Observado;0,0;607504,0;AP
SBMQ;2020;356191,0;Observado;0,0;356191,0;AP
SBMQ;2021;429953,0;Observado;0,0;429953,0;AP
SBMQ;2022;573101,0;Observado;0,0;573101,0;AP
SBMQ;2023;608131,0;Observado;0,0;608131,0;AP
SBMQ;2024;598432,0;Observado;0,0;598432,0;AP
SBMS;2004;2226,0;Observado;0,0;2226,0;RN
SBMS;2005;2198,0;Observado;0,0;2198,0;RN
SBMS;2006;3365,0;Observado;0,0;3365,0;RN
SBMS;2009;0,0;Observado;0,0;0,0;RN
SBMS;2010;1273,0;Observado;0,0;1273,0;RN
SBMS;2011;1861,0;Observado;0,0;1861,0;RN
SBMS;2018;16180,0;Observado;0,0;16180,0;RN
SBMS;2019;33326,0;Observado;0,0;33326,0;RN
SBMS;2020;7103,0;Observado;0,0;7103,0;RN
SBMS;2021;20496,0;Observado;0,0;20496,0;RN
SBMS;2022;33409,0;Observado;0,0;33409,0;RN
SBMS;2023;27371,0;Observado;0,0;27371,0;RN
SBMS;2024;52767,0;Observado;0,0;52767,0;RN
SBMY;2004;2018,0;Observado;0,0;2018,0;AM
SBMY;2005;2139,0;Observado;0,0;2139,0;AM
SBMY;2006;2280,0;Observado;0,0;2280,0;AM
SBMY;2007;2129,0;Observado;0,0;2129,0;AM
SBMY;2008;2232,0;Observado;0,0;2232,0;AM
SBMY;2009;2378,0;Observado;0,0;2378,0;AM
SBMY;2010;462,0;Observado;0,0;462,0;AM
SBMY;2012;0,0;Observado;0,0;0,0;AM
SBMY;2013;34,0;Observado;0,0;34,0;AM
SBMY;2014;255,0;Observado;0,0;255,0;AM
SBMY;2015;2324,0;Observado;0,0;2324,0;AM
SBMY;2021;44,0;Observado;0,0;44,0;AM
SBMY;2022;76,0;Observado;0,0;76,0;AM
SBMY;2023;2861,0;Observado;0,0;2861,0;AM
SBMY;2024;2244,0;Observado;0,0;2244,0;AM
SBNF;2004;369131,0;Observado;0,0;369131,0;SC
SBNF;2005;482414,0;Observado;0,0;482414,0;SC
SBNF;2006;453651,0;Observado;0,0;453651,0;SC
SBNF;2007;407994,0;Observado;0,0;407994,0;SC
SBNF;2008;372811,0;Observado;0,0;372811,0;SC
SBNF;2009;560846,0;Observado;0,0;560846,0;SC
SBNF;2010;830762,0;Observado;0,0;830762,0;SC
SBNF;2011;1122869,0;Observado;0,0;1122869,0;SC
SBNF;2012;1203381,0;Observado;0,0;1203381,0;SC
SBNF;2013;1168717,0;Observado;0,0;1168717,0;SC
SBNF;2014;1328036,0;Observado;0,0;1328036,0;SC
SBNF;2015;1455395,0;Observado;0,0;1455395,0;SC
SBNF;2016;1441857,0;Observado;0,0;1441857,0;SC
SBNF;2017;1553554,0;Observado;0,0;1553554,0;SC
SBNF;2018;1854204,0;Observado;0,0;1854204,0;SC
SBNF;2019;1917025,0;Observado;0,0;1917025,0;SC
SBNF;2020;910912,0;Observado;0,0;910912,0;SC
SBNF;2021;1319780,0;Observado;0,0;1319780,0;SC
SBNF;2022;1953814,0;Observado;0,0;1953814,0;SC
SBNF;2023;2233636,0;Observado;0,0;2233636,0;SC
SBNF;2024;2191463,0;Observado;0,0;2191463,0;SC
SBNM;2004;11513,0;Observado;0,0;11513,0;RS
SBNM;2005;10636,0;Observado;0,0;10636,0;RS
SBNM;2006;9815,0;Observado;0,0;9815,0;RS
SBNM;2007;4057,0;Observado;0,0;4057,0;RS
SBNM;2008;8698,0;Observado;0,0;8698,0;RS
SBNM;2009;8055,0;Observado;0,0;8055,0;RS
SBNM;2010;5350,0;Observado;0,0;5350,0;RS
SBNM;2011;5002,0;Observado;0,0;5002,0;RS
SBNM;2012;3269,0;Observado;0,0;3269,0;RS
SBNM;2013;932,0;Observado;0,0;932,0;RS
SBNM;2017;9354,0;Observado;0,0;9354,0;RS
SBNM;2018;23159,0;Observado;0,0;23159,0;RS
SBNM;2019;23724,0;Observado;0,0;23724,0;RS
SBNM;2020;4910,0;Observado;0,0;4910,0;RS
SBNM;2021;17294,0;Observado;0,0;17294,0;RS
SBNM;2022;34867,0;Observado;0,0;34867,0;RS
SBNM;2023;69921,0;Observado;0,0;69921,0;RS
SBNM;2024;63340,0;Observado;0,0;63340,0;RS
SBPA;2004;2753183,0;Observado;0,0;2753183,0;RS
SBPA;2005;3197352,0;Observado;0,0;3197352,0;RS
SBPA;2006;3572529,0;Observado;0,0;3572529,0;RS
SBPA;2007;3979035,0;Observado;0,0;3979035,0;RS
SBPA;2008;4483989,0;Observado;0,0;4483989,0;RS
SBPA;2009;5240234,0;Observado;0,0;5240234,0;RS
SBPA;2010;6092404,0;Observado;0,0;6092404,0;RS
SBPA;2011;7134892,0;Observado;0,0;7134892,0;RS
SBPA;2012;7480015,0;Observado;0,0;7480015,0;RS
SBPA;2013;7395338,0;Observado;0,0;7395338,0;RS
SBPA;2014;7755353,0;Observado;0,0;7755353,0;RS
SBPA;2015;7755509,0;Observado;0,0;7755509,0;RS
SBPA;2016;7211249,0;Observado;0,0;7211249,0;RS
SBPA;2017;7499364,0;Observado;0,0;7499364,0;RS
SBPA;2018;7797189,0;Observado;0,0;7797189,0;RS
SBPA;2019;7796754,0;Observado;0,0;7796754,0;RS
SBPA;2020;3318580,0;Observado;0,0;3318580,0;RS
SBPA;2021;4491225,0;Observado;0,0;4491225,0;RS
SBPA;2022;6361262,0;Observado;0,0;6361262,0;RS
SBPA;2023;7126776,0;Observado;0,0;7126776,0;RS
SBPA;2024;3289902,0;Observado;0,0;3289902,0;RS
SBPB;2004;250,0;Observado;0,0;250,0;PI
SBPB;2005;1975,0;Observado;0,0;1975,0;PI
SBPB;2006;440,0;Observado;0,0;440,0;PI
SBPB;2014;14536,0;Observado;0,0;14536,0;PI
SBPB;2015;14868,0;Observado;0,0;14868,0;PI
SBPB;2016;6861,0;Observado;0,0;6861,0;PI
SBPB;2017;8778,0;Observado;0,0;8778,0;PI
SBPB;2018;7818,0;Observado;0,0;7818,0;PI
SBPB;2019;7842,0;Observado;0,0;7842,0;PI
SBPB;2020;2704,0;Observado;0,0;2704,0;PI
SBPB;2021;24674,0;Observado;0,0;24674,0;PI
SBPB;2022;29368,0;Observado;0,0;29368,0;PI
SBPB;2023;11385,0;Observado;0,0;11385,0;PI
SBPB;2024;6793,0;Observado;0,0;6793,0;PI
SBPF;2004;26838,0;Observado;0,0;26838,0;RS
SBPF;2005;43890,0;Observado;0,0;43890,0;RS
SBPF;2006;29451,0;Observado;0,0;29451,0;RS
SBPF;2007;35019,0;Observado;0,0;35019,0;RS
SBPF;2008;45364,0;Observado;0,0;45364,0;RS
SBPF;2009;44721,0;Observado;0,0;44721,0;RS
SBPF;2010;47255,0;Observado;0,0;47255,0;RS
SBPF;2011;43735,0;Observado;0,0;43735,0;RS
SBPF;2012;52580,0;Observado;0,0;52580,0;RS
SBPF;2013;79203,0;Observado;0,0;79203,0;RS
SBPF;2014;166968,0;Observado;0,0;166968,0;RS
SBPF;2015;159208,0;Observado;0,0;159208,0;RS
SBPF;2016;165504,0;Observado;0,0;165504,0;RS
SBPF;2017;154176,0;Observado;0,0;154176,0;RS
SBPF;2018;123456,0;Observado;0,0;123456,0;RS
SBPF;2019;163627,0;Observado;0,0;163627,0;RS
SBPF;2020;76278,0;Observado;0,0;76278,0;RS
SBPF;2021;2107,0;Observado;0,0;2107,0;RS
SBPF;2022;82402,0;Observado;0,0;82402,0;RS
SBPF;2023;239722,0;Observado;0,0;239722,0;RS
SBPF;2024;285317,0;Observado;0,0;285317,0;RS
SBPG;2016;5816,0;Observado;0,0;5816,0;PR
SBPG;2017;16036,0;Observado;0,0;16036,0;PR
SBPG;2018;15529,0;Observado;0,0;15529,0;PR
SBPG;2019;18709,0;Observado;0,0;18709,0;PR
SBPG;2020;11334,0;Observado;0,0;11334,0;PR
SBPG;2021;1701,0;Observado;0,0;1701,0;PR
SBPG;2022;22245,0;Observado;0,0;22245,0;PR
SBPG;2023;21699,0;Observado;0,0;21699,0;PR
SBPG;2024;16094,0;Observado;0,0;16094,0;PR
SBPJ;2004;151258,0;Observado;0,0;151258,0;TO
SBPJ;2005;195277,0;Observado;0,0;195277,0;TO
SBPJ;2006;203149,0;Observado;0,0;203149,0;TO
SBPJ;2007;222940,0;Observado;0,0;222940,0;TO
SBPJ;2008;241930,0;Observado;0,0;241930,0;TO
SBPJ;2009;281166,0;Observado;0,0;281166,0;TO
SBPJ;2010;359105,0;Observado;0,0;359105,0;TO
SBPJ;2011;491364,0;Observado;0,0;491364,0;TO
SBPJ;2012;559944,0;Observado;0,0;559944,0;TO
SBPJ;2013;555024,0;Observado;0,0;555024,0;TO
SBPJ;2014;618046,0;Observado;0,0;618046,0;TO
SBPJ;2015;625225,0;Observado;0,0;625225,0;TO
SBPJ;2016;601765,0;Observado;0,0;601765,0;TO
SBPJ;2017;639100,0;Observado;0,0;639100,0;TO
SBPJ;2018;667255,0;Observado;0,0;667255,0;TO
SBPJ;2019;576546,0;Observado;0,0;576546,0;TO
SBPJ;2020;248597,0;Observado;0,0;248597,0;TO
SBPJ;2021;412659,0;Observado;0,0;412659,0;TO
SBPJ;2022;604975,0;Observado;0,0;604975,0;TO
SBPJ;2023;698824,0;Observado;0,0;698824,0;TO
SBPJ;2024;725477,0;Observado;0,0;725477,0;TO
SBPK;2006;3807,0;Observado;0,0;3807,0;RS
SBPK;2007;8352,0;Observado;0,0;8352,0;RS
SBPK;2008;14004,0;Observado;0,0;14004,0;RS
SBPK;2009;14700,0;Observado;0,0;14700,0;RS
SBPK;2010;8358,0;Observado;0,0;8358,0;RS
SBPK;2011;5036,0;Observado;0,0;5036,0;RS
SBPK;2012;4473,0;Observado;0,0;4473,0;RS
SBPK;2013;33690,0;Observado;0,0;33690,0;RS
SBPK;2014;53899,0;Observado;0,0;53899,0;RS
SBPK;2015;46665,0;Observado;0,0;46665,0;RS
SBPK;2016;37307,0;Observado;0,0;37307,0;RS
SBPK;2017;28652,0;Observado;0,0;28652,0;RS
SBPK;2018;31317,0;Observado;0,0;31317,0;RS
SBPK;2019;31770,0;Observado;0,0;31770,0;RS
SBPK;2020;8662,0;Observado;0,0;8662,0;RS
SBPK;2021;24921,0;Observado;0,0;24921,0;RS
SBPK;2022;62995,0;Observado;0,0;62995,0;RS
SBPK;2023;72414,0;Observado;0,0;72414,0;RS
SBPK;2024;105807,0;Observado;0,0;105807,0;RS
SBPL;2004;77590,0;Observado;0,0;77590,0;PE
SBPL;2005;133668,0;Observado;0,0;133668,0;PE
SBPL;2006;169799,0;Observado;0,0;169799,0;PE
SBPL;2007;175888,0;Observado;0,0;175888,0;PE
SBPL;2008;153612,0;Observado;0,0;153612,0;PE
SBPL;2009;206659,0;Observado;0,0;206659,0;PE
SBPL;2010;247805,0;Observado;0,0;247805,0;PE
SBPL;2011;366536,0;Observado;0,0;366536,0;PE
SBPL;2012;459776,0;Observado;0,0;459776,0;PE
SBPL;2013;459628,0;Observado;0,0;459628,0;PE
SBPL;2014;497346,0;Observado;0,0;497346,0;PE
SBPL;2015;448210,0;Observado;0,0;448210,0;PE
SBPL;2016;453750,0;Observado;0,0;453750,0;PE
SBPL;2017;500466,0;Observado;0,0;500466,0;PE
SBPL;2018;479507,0;Observado;0,0;479507,0;PE
SBPL;2019;386351,0;Observado;0,0;386351,0;PE
SBPL;2020;198562,0;Observado;0,0;198562,0;PE
SBPL;2021;296375,0;Observado;0,0;296375,0;PE
SBPL;2022;421426,0;Observado;0,0;421426,0;PE
SBPL;2023;495032,0;Observado;0,0;495032,0;PE
SBPL;2024;522626,0;Observado;0,0;522626,0;PE
SBPO;2019;15179,0;Observado;0,0;15179,0;PR
SBPO;2020;6607,0;Observado;0,0;6607,0;PR
SBPO;2021;384,0;Observado;0,0;384,0;PR
SBPO;2022;21284,0;Observado;0,0;21284,0;PR
SBPO;2023;25875,0;Observado;0,0;25875,0;PR
SBPO;2024;29417,0;Observado;0,0;29417,0;PR
SBPP;2005;997,0;Observado;0,0;997,0;MS
SBPP;2022;53801,0;Observado;0,0;53801,0;MS
SBPP;2023;65489,0;Observado;0,0;65489,0;MS
SBPP;2024;39970,0;Observado;0,0;39970,0;MS
SBPS;2004;604513,0;Observado;0,0;604513,0;BA
SBPS;2005;693403,0;Observado;0,0;693403,0;BA
SBPS;2006;806773,0;Observado;0,0;806773,0;BA
SBPS;2007;797436,0;Observado;0,0;797436,0;BA
SBPS;2008;783269,0;Observado;0,0;783269,0;BA
SBPS;2009;844555,0;Observado;0,0;844555,0;BA
SBPS;2010;1067468,0;Observado;0,0;1067468,0;BA
SBPS;2011;1156253,0;Observado;0,0;1156253,0;BA
SBPS;2012;1205481,0;Observado;0,0;1205481,0;BA
SBPS;2013;1318988,0;Observado;0,0;1318988,0;BA
SBPS;2014;1509186,0;Observado;0,0;1509186,0;BA
SBPS;2015;1446465,0;Observado;0,0;1446465,0;BA
SBPS;2016;1561993,0;Observado;0,0;1561993,0;BA
SBPS;2017;1649485,0;Observado;0,0;1649485,0;BA
SBPS;2018;1692480,0;Observado;0,0;1692480,0;BA
SBPS;2019;1848300,0;Observado;0,0;1848300,0;BA
SBPS;2020;824736,0;Observado;0,0;824736,0;BA
SBPS;2021;1436283,0;Observado;0,0;1436283,0;BA
SBPS;2022;2008161,0;Observado;0,0;2008161,0;BA
SBPS;2023;2029419,0;Observado;0,0;2029419,0;BA
SBPS;2024;2190938,0;Observado;0,0;2190938,0;BA
SBPV;2004;215924,0;Observado;0,0;215924,0;RO
SBPV;2005;289650,0;Observado;0,0;289650,0;RO
SBPV;2006;352863,0;Observado;0,0;352863,0;RO
SBPV;2007;379192,0;Observado;0,0;379192,0;RO
SBPV;2008;419819,0;Observado;0,0;419819,0;RO
SBPV;2009;547263,0;Observado;0,0;547263,0;RO
SBPV;2010;718354,0;Observado;0,0;718354,0;RO
SBPV;2011;982106,0;Observado;0,0;982106,0;RO
SBPV;2012;1044951,0;Observado;0,0;1044951,0;RO
SBPV;2013;936253,0;Observado;0,0;936253,0;RO
SBPV;2014;896510,0;Observado;0,0;896510,0;RO
SBPV;2015;936420,0;Observado;0,0;936420,0;RO
SBPV;2016;823606,0;Observado;0,0;823606,0;RO
SBPV;2017;777693,0;Observado;0,0;777693,0;RO
SBPV;2018;817545,0;Observado;0,0;817545,0;RO
SBPV;2019;742420,0;Observado;0,0;742420,0;RO
SBPV;2020;432778,0;Observado;0,0;432778,0;RO
SBPV;2021;619776,0;Observado;0,0;619776,0;RO
SBPV;2022;710299,0;Observado;0,0;710299,0;RO
SBPV;2023;572321,0;Observado;0,0;572321,0;RO
SBPV;2024;486141,0;Observado;0,0;486141,0;RO
SBRB;2004;148749,0;Observado;0,0;148749,0;AC
SBRB;2005;193965,0;Observado;0,0;193965,0;AC
SBRB;2006;249068,0;Observado;0,0;249068,0;AC
SBRB;2007;285951,0;Observado;0,0;285951,0;AC
SBRB;2008;277780,0;Observado;0,0;277780,0;AC
SBRB;2009;291276,0;Observado;0,0;291276,0;AC
SBRB;2010;325912,0;Observado;0,0;325912,0;AC
SBRB;2011;373250,0;Observado;0,0;373250,0;AC
SBRB;2012;357119,0;Observado;0,0;357119,0;AC
SBRB;2013;364062,0;Observado;0,0;364062,0;AC
SBRB;2014;379298,0;Observado;0,0;379298,0;AC
SBRB;2015;382340,0;Observado;0,0;382340,0;AC
SBRB;2016;353080,0;Observado;0,0;353080,0;AC
SBRB;2017;344018,0;Observado;0,0;344018,0;AC
SBRB;2018;364657,0;Observado;0,0;364657,0;AC
SBRB;2019;352663,0;Observado;0,0;352663,0;AC
SBRB;2020;181589,0;Observado;0,0;181589,0;AC
SBRB;2021;242336,0;Observado;0,0;242336,0;AC
SBRB;2022;336443,0;Observado;0,0;336443,0;AC
SBRB;2023;304872,0;Observado;0,0;304872,0;AC
SBRB;2024;344746,0;Observado;0,0;344746,0;AC
SBRD;2015;45994,0;Observado;0,0;45994,0;MT
SBRD;2016;73728,0;Observado;0,0;73728,0;MT
SBRD;2017;51692,0;Observado;0,0;51692,0;MT
SBRD;2018;44503,0;Observado;0,0;44503,0;MT
SBRD;2019;52019,0;Observado;0,0;52019,0;MT
SBRD;2020;22339,0;Observado;0,0;22339,0;MT
SBRD;2021;31973,0;Observado;0,0;31973,0;MT
SBRD;2022;42283,0;Observado;0,0;42283,0;MT
SBRD;2023;51561,0;Observado;0,0;51561,0;MT
SBRD;2024;41526,0;Observado;0,0;41526,0;MT
SBRF;2004;2626832,0;Observado;0,0;2626832,0;PE
SBRF;2005;3013509,0;Observado;0,0;3013509,0;PE
SBRF;2006;3482695,0;Observado;0,0;3482695,0;PE
SBRF;2007;3705795,0;Observado;0,0;3705795,0;PE
SBRF;2008;4162565,0;Observado;0,0;4162565,0;PE
SBRF;2009;4763218,0;Observado;0,0;4763218,0;PE
SBRF;2010;5620145,0;Observado;0,0;5620145,0;PE
SBRF;2011;6015659,0;Observado;0,0;6015659,0;PE
SBRF;2012;6364990,0;Observado;0,0;6364990,0;PE
SBRF;2013;6471970,0;Observado;0,0;6471970,0;PE
SBRF;2014;6725445,0;Observado;0,0;6725445,0;PE
SBRF;2015;6696540,0;Observado;0,0;6696540,0;PE
SBRF;2016;6560324,0;Observado;0,0;6560324,0;PE
SBRF;2017;7344386,0;Observado;0,0;7344386,0;PE
SBRF;2018;7915814,0;Observado;0,0;7915814,0;PE
SBRF;2019;8236092,0;Observado;0,0;8236092,0;PE
SBRF;2020;4652594,0;Observado;0,0;4652594,0;PE
SBRF;2021;7348198,0;Observado;0,0;7348198,0;PE
SBRF;2022;8461589,0;Observado;0,0;8461589,0;PE
SBRF;2023;8721392,0;Observado;0,0;8721392,0;PE
SBRF;2024;9314840,0;Observado;0,0;9314840,0;PE
SBRJ;2004;4684734,0;Observado;0,0;4684734,0;RJ
SBRJ;2005;3594247,0;Observado;0,0;3594247,0;RJ
SBRJ;2006;3550416,0;Observado;0,0;3550416,0;RJ
SBRJ;2007;3277110,0;Observado;0,0;3277110,0;RJ
SBRJ;2008;3607159,0;Observado;0,0;3607159,0;RJ
SBRJ;2009;5182772,0;Observado;0,0;5182772,0;RJ
SBRJ;2010;7809008,0;Observado;0,0;7809008,0;RJ
SBRJ;2011;8678657,0;Observado;0,0;8678657,0;RJ
SBRJ;2012;9124876,0;Observado;0,0;9124876,0;RJ
SBRJ;2013;9254457,0;Observado;0,0;9254457,0;RJ
SBRJ;2014;9907088,0;Observado;0,0;9907088,0;RJ
SBRJ;2015;9669894,0;Observado;0,0;9669894,0;RJ
SBRJ;2016;9009445,0;Observado;0,0;9009445,0;RJ
SBRJ;2017;9156200,0;Observado;0,0;9156200,0;RJ
SBRJ;2018;9234522,0;Observado;0,0;9234522,0;RJ
SBRJ;2019;9139855,0;Observado;0,0;9139855,0;RJ
SBRJ;2020;4918594,0;Observado;0,0;4918594,0;RJ
SBRJ;2021;6577547,0;Observado;0,0;6577547,0;RJ
SBRJ;2022;10186919,0;Observado;0,0;10186919,0;RJ
SBRJ;2023;11450465,0;Observado;0,0;11450465,0;RJ
SBRJ;2024;6122597,0;Observado;0,0;6122597,0;RJ
SBRP;2004;282602,0;Observado;0,0;282602,0;SP
SBRP;2005;440861,0;Observado;0,0;440861,0;SP
SBRP;2006;319274,0;Observado;0,0;319274,0;SP
SBRP;2007;380450,0;Observado;0,0;380450,0;SP
SBRP;2008;394723,0;Observado;0,0;394723,0;SP
SBRP;2009;491595,0;Observado;0,0;491595,0;SP
SBRP;2010;691493,0;Observado;0,0;691493,0;SP
SBRP;2011;1169946,0;Observado;0,0;1169946,0;SP
SBRP;2012;1121779,0;Observado;0,0;1121779,0;SP
SBRP;2013;1159417,0;Observado;0,0;1159417,0;SP
SBRP;2014;1130942,0;Observado;0,0;1130942,0;SP
SBRP;2015;1239716,0;Observado;0,0;1239716,0;SP
SBRP;2016;1029975,0;Observado;0,0;1029975,0;SP
SBRP;2017;923256,0;Observado;0,0;923256,0;SP
SBRP;2018;892443,0;Observado;0,0;892443,0;SP
SBRP;2019;908236,0;Observado;0,0;908236,0;SP
SBRP;2020;326924,0;Observado;0,0;326924,0;SP
SBRP;2021;403094,0;Observado;0,0;403094,0;SP
SBRP;2022;548642,0;Observado;0,0;548642,0;SP
SBRP;2023;627483,0;Observado;0,0;627483,0;SP
SBRP;2024;662174,0;Observado;0,0;662174,0;SP
SBSG;2013;3471,0;Observado;0,0;3471,0;RN
SBSG;2014;1538415,0;Observado;0,0;1538415,0;RN
SBSG;2015;2497670,0;Observado;0,0;2497670,0;RN
SBSG;2016;2215082,0;Observado;0,0;2215082,0;RN
SBSG;2017;2309061,0;Observado;0,0;2309061,0;RN
SBSG;2018;2328407,0;Observado;0,0;2328407,0;RN
SBSG;2019;2228921,0;Observado;0,0;2228921,0;RN
SBSG;2020;1131137,0;Observado;0,0;1131137,0;RN
SBSG;2021;1704479,0;Observado;0,0;1704479,0;RN
SBSG;2022;2244046,0;Observado;0,0;2244046,0;RN
SBSG;2023;2163240,0;Observado;0,0;2163240,0;RN
SBSG;2024;2279281,0;Observado;0,0;2279281,0;RN
SBSI;2004;22354,0;Observado;0,0;22354,0;MT
SBSI;2005;21258,0;Observado;0,0;21258,0;MT
SBSI;2006;17816,0;Observado;0,0;17816,0;MT
SBSI;2007;20547,0;Observado;0,0;20547,0;MT
SBSI;2008;33543,0;Observado;0,0;33543,0;MT
SBSI;2009;61289,0;Observado;0,0;61289,0;MT
SBSI;2010;55116,0;Observado;0,0;55116,0;MT
SBSI;2011;88886,0;Observado;0,0;88886,0;MT
SBSI;2012;111026,0;Observado;0,0;111026,0;MT
SBSI;2013;173928,0;Observado;0,0;173928,0;MT
SBSI;2014;220375,0;Observado;0,0;220375,0;MT
SBSI;2015;270221,0;Observado;0,0;270221,0;MT
SBSI;2016;223828,0;Observado;0,0;223828,0;MT
SBSI;2017;144216,0;Observado;0,0;144216,0;MT
SBSI;2018;129605,0;Observado;0,0;129605,0;MT
SBSI;2019;163174,0;Observado;0,0;163174,0;MT
SBSI;2020;125999,0;Observado;0,0;125999,0;MT
SBSI;2021;173597,0;Observado;0,0;173597,0;MT
SBSI;2022;305070,0;Observado;0,0;305070,0;MT
SBSI;2023;342493,0;Observado;0,0;342493,0;MT
SBSI;2024;401786,0;Observado;0,0;401786,0;MT
SBSJ;2004;15037,0;Observado;0,0;15037,0;SP
SBSJ;2005;10779,0;Observado;0,0;10779,0;SP
SBSJ;2006;13507,0;Observado;0,0;13507,0;SP
SBSJ;2007;21503,0;Observado;0,0;21503,0;SP
SBSJ;2008;25292,0;Observado;0,0;25292,0;SP
SBSJ;2009;17111,0;Observado;0,0;17111,0;SP
SBSJ;2010;43203,0;Observado;0,0;43203,0;SP
SBSJ;2011;201772,0;Observado;0,0;201772,0;SP
SBSJ;2012;172823,0;Observado;0,0;172823,0;SP
SBSJ;2013;132513,0;Observado;0,0;132513,0;SP
SBSJ;2014;69816,0;Observado;0,0;69816,0;SP
SBSJ;2015;31046,0;Observado;0,0;31046,0;SP
SBSJ;2016;23871,0;Observado;0,0;23871,0;SP
SBSJ;2017;0,0;Observado;0,0;0,0;SP
SBSJ;2018;8875,0;Observado;0,0;8875,0;SP
SBSJ;2019;38280,0;Observado;0,0;38280,0;SP
SBSJ;2020;6991,0;Observado;0,0;6991,0;SP
SBSJ;2021;88,0;Observado;0,0;88,0;SP
SBSJ;2022;56,0;Observado;0,0;56,0;SP
SBSJ;2023;6,0;Observado;0,0;6,0;SP
SBSJ;2024;27737,0;Observado;0,0;27737,0;SP
SBSL;2004;531184,0;Observado;0,0;531184,0;MA
SBSL;2005;539356,0;Observado;0,0;539356,0;MA
SBSL;2006;718612,0;Observado;0,0;718612,0;MA
SBSL;2007;870705,0;Observado;0,0;870705,0;MA
SBSL;2008;839799,0;Observado;0,0;839799,0;MA
SBSL;2009;947056,0;Observado;0,0;947056,0;MA
SBSL;2010;1339511,0;Observado;0,0;1339511,0;MA
SBSL;2011;1769729,0;Observado;0,0;1769729,0;MA
SBSL;2012;1945127,0;Observado;0,0;1945127,0;MA
SBSL;2013;1732704,0;Observado;0,0;1732704,0;MA
SBSL;2014;1796095,0;Observado;0,0;1796095,0;MA
SBSL;2015;1700096,0;Observado;0,0;1700096,0;MA
SBSL;2016;1552863,0;Observado;0,0;1552863,0;MA
SBSL;2017;1617194,0;Observado;0,0;1617194,0;MA
SBSL;2018;1593616,0;Observado;0,0;1593616,0;MA
SBSL;2019;1613750,0;Observado;0,0;1613750,0;MA
SBSL;2020;792923,0;Observado;0,0;792923,0;MA
SBSL;2021;1002737,0;Observado;0,0;1002737,0;MA
SBSL;2022;1387741,0;Observado;0,0;1387741,0;MA
SBSL;2023;1547956,0;Observado;0,0;1547956,0;MA
SBSL;2024;1607567,0;Observado;0,0;1607567,0;MA
SBSM;2006;4698,0;Observado;0,0;4698,0;RS
SBSM;2007;6384,0;Observado;0,0;6384,0;RS
SBSM;2008;9901,0;Observado;0,0;9901,0;RS
SBSM;2009;12438,0;Observado;0,0;12438,0;RS
SBSM;2010;8092,0;Observado;0,0;8092,0;RS
SBSM;2011;7458,0;Observado;0,0;7458,0;RS
SBSM;2012;6281,0;Observado;0,0;6281,0;RS
SBSM;2013;14437,0;Observado;0,0;14437,0;RS
SBSM;2014;59183,0;Observado;0,0;59183,0;RS
SBSM;2015;44658,0;Observado;0,0;44658,0;RS
SBSM;2016;32624,0;Observado;0,0;32624,0;RS
SBSM;2017;31486,0;Observado;0,0;31486,0;RS
SBSM;2018;32300,0;Observado;0,0;32300,0;RS
SBSM;2019;33687,0;Observado;0,0;33687,0;RS
SBSM;2020;9411,0;Observado;0,0;9411,0;RS
SBSM;2021;26194,0;Observado;0,0;26194,0;RS
SBSM;2022;31900,0;Observado;0,0;31900,0;RS
SBSM;2023;45294,0;Observado;0,0;45294,0;RS
SBSM;2024;46960,0;Observado;0,0;46960,0;RS
SBSN;2004;178816,0;Observado;0,0;178816,0;PA
SBSN;2005;188143,0;Observado;0,0;188143,0;PA
SBSN;2006;286107,0;Observado;0,0;286107,0;PA
SBSN;2007;344809,0;Observado;0,0;344809,0;PA
SBSN;2008;351174,0;Observado;0,0;351174,0;PA
SBSN;2009;352013,0;Observado;0,0;352013,0;PA
SBSN;2010;390585,0;Observado;0,0;390585,0;PA
