ICAO;cenario;Ano; Carga (kg) 
SBBE;Pessimista;2053;35151603,11
SBBE;Pessimista;2054;35471511,92
SBBE;Transformador;2025;28022970,95
SBBE;Transformador;2026;27503183,77
SBBE;Transformador;2027;27919487,11
SBBE;Transformador;2028;28584059,5
SBBE;Transformador;2029;29315106,06
SBBE;Transformador;2030;30063961,41
SBBE;Transformador;2031;30819837,06
SBBE;Transformador;2032;31582752,09
SBBE;Transformador;2033;32354939,72
SBBE;Transformador;2034;33138881,19
SBBE;Transformador;2035;33936514,57
SBBE;Transformador;2036;34749481,09
SBBE;Transformador;2037;35578973,24
SBBE;Transformador;2038;36426064,14
SBBE;Transformador;2039;37291600,97
SBBE;Transformador;2040;38176425,39
SBBE;Transformador;2041;39081274,4
SBBE;Transformador;2042;40006934,44
SBBE;Transformador;2043;40954133,01
SBBE;Transformador;2044;41923671,13
SBBE;Transformador;2045;42916315,14
SBBE;Transformador;2046;43932899,53
SBBE;Transformador;2047;44974238,98
SBBE;Transformador;2048;46041205,85
SBBE;Transformador;2049;47134643,46
SBBE;Transformador;2050;48255438,79
SBBE;Transformador;2051;49404440,64
SBBE;Transformador;2052;50582526,05
SBBE;Transformador;2053;51790535,28
SBBE;Transformador;2054;53029329,42
SBBE;Observado;2004;22280862
SBBE;Observado;2005;18539634
SBBE;Observado;2006;19907359
SBBE;Observado;2007;19540362
SBBE;Observado;2008;22050388
SBBE;Observado;2009;19399133
SBBE;Observado;2010;31659179
SBBE;Observado;2011;34908111
SBBE;Observado;2012;38425667
SBBE;Observado;2013;38251482
SBBE;Observado;2014;39416252
SBBE;Observado;2015;31241511
SBBE;Observado;2016;23710174
SBBE;Observado;2017;25516838
SBBE;Observado;2018;24994993
SBBE;Observado;2019;22059556
SBBE;Observado;2020;17397616
SBBE;Observado;2021;22619533
SBBE;Observado;2022;26218062
SBBE;Observado;2023;28030509
SBBE;Observado;2024;30789652
SBBE;Tendencial;2024;30789652
SBBE;Transformador;2024;30789652
SBBE;Pessimista;2024;30789652
SBBH;Pessimista;2024;1055
SBBR;Tendencial;2025;68687659,37
SBBR;Tendencial;2026;73403010,31
SBBR;Tendencial;2027;77317825,88
SBBR;Tendencial;2028;80497733,85
SBBR;Tendencial;2029;83150240,71
SBBR;Tendencial;2030;85462349,42
SBBR;Tendencial;2031;87567683,8
SBBR;Tendencial;2032;89554564,56
SBBR;Tendencial;2033;91478605,99
SBBR;Tendencial;2034;93374822,06
SBBR;Tendencial;2035;95264789,55
SBBR;Tendencial;2036;97162414,97
SBBR;Tendencial;2037;99076381,41
SBBR;Tendencial;2038;101012632,3
SBBR;Tendencial;2039;102975061,4
SBBR;Tendencial;2040;104966603
SBBR;Tendencial;2041;106989295,4
SBBR;Tendencial;2042;109044879,1
SBBR;Tendencial;2043;111134629,2
SBBR;Tendencial;2044;113259769,3
SBBR;Tendencial;2045;115421267
SBBR;Tendencial;2046;117620128
SBBR;Tendencial;2047;119857209,8
SBBR;Tendencial;2048;122133445,3
SBBR;Tendencial;2049;124449653,8
SBBR;Tendencial;2050;126806732,4
SBBR;Tendencial;2051;129205483,2
SBBR;Tendencial;2052;131646784,5
SBBR;Tendencial;2053;134131452,5
SBBR;Tendencial;2054;136660384,4
SBBR;Pessimista;2025;68687659,37
SBBR;Pessimista;2026;72969265,3
SBBR;Pessimista;2027;76322844,42
SBBR;Pessimista;2028;78857090,12
SBBR;Pessimista;2029;80807781,27
SBBR;Pessimista;2030;82378482,37
SBBR;Pessimista;2031;83711810,51
SBBR;Pessimista;2032;84900624,59
SBBR;Pessimista;2033;86002648,28
SBBR;Pessimista;2034;87053686,9
SBBR;Pessimista;2035;88075455,89
SBBR;Pessimista;2036;89081633,86
SBBR;Pessimista;2037;90080527,61
SBBR;Pessimista;2038;91077598,66
SBBR;Pessimista;2039;92076234,43
SBBR;Pessimista;2040;93078822,86
SBBR;Pessimista;2041;94086861,33
SBBR;Pessimista;2042;95101522,91
SBBR;Pessimista;2043;96123527,78
SBBR;Pessimista;2044;97153519,95
SBBR;Pessimista;2045;98191896,73
SBBR;Pessimista;2046;99239068,49
SBBR;Pessimista;2047;100295301,4
SBBR;Pessimista;2048;101360910,1
SBBR;Pessimista;2049;102436098,9
SBBR;Pessimista;2050;103521123,6
SBBR;Pessimista;2051;104616147,9
SBBR;Pessimista;2052;105721385,6
SBBR;Pessimista;2053;106836987,5
SBBR;Pessimista;2054;107963157,5
SBBR;Transformador;2025;68687659,37
SBBR;Transformador;2026;73789273,35
SBBR;Transformador;2027;78209469,32
SBBR;Transformador;2028;81977953,4
SBBR;Transformador;2029;85278611
SBBR;Transformador;2030;88284686,7
SBBR;Transformador;2031;91122499,82
SBBR;Transformador;2032;93876919,97
SBBR;Transformador;2033;96602244,93
SBBR;Transformador;2034;99333357,28
SBBR;Transformador;2035;102092308
SBBR;Transformador;2036;104893835,2
SBBR;Transformador;2037;107747614
SBBR;Transformador;2038;110660704,6
SBBR;Transformador;2039;113638166,5
SBBR;Transformador;2040;116684164
SBBR;Transformador;2041;119801986,9
SBBR;Transformador;2042;122994680,3
SBBR;Transformador;2043;126264838,7
SBBR;Transformador;2044;129615057,4
SBBR;Transformador;2045;133047694,8
SBBR;Transformador;2046;136565201,8
SBBR;Transformador;2047;140169906,1
SBBR;Transformador;2048;143864269,7
SBBR;Transformador;2049;147650668,2
SBBR;Transformador;2050;151531615,3
SBBR;Transformador;2051;155509559,2
SBBR;Transformador;2052;159587085,7
SBBR;Transformador;2053;163766754,7
SBBR;Transformador;2054;168051272,6
SBBR;Observado;2004;91184251
SBBR;Observado;2005;75969289
SBBR;Observado;2006;84034178
SBBR;Observado;2007;89374440
SBBR;Observado;2008;104935987
SBBR;Observado;2009;93712743
SBBR;Observado;2010;105002316
SBBR;Observado;2011;125491650
SBBR;Observado;2012;107968086
SBBR;Observado;2013;101437008
SBBR;Observado;2014;95731450
SBBR;Observado;2015;91935497
SBBR;Observado;2016;85369786
SBBR;Observado;2017;82536274
SBBR;Observado;2018;91780198
SBBR;Observado;2019;77644224
SBBR;Observado;2020;40571470
SBBR;Observado;2021;45855774
SBBR;Observado;2022;60570754
SBBR;Observado;2023;64960696
SBBR;Observado;2024;70634862
SBBR;Tendencial;2024;70634862
SBBR;Transformador;2024;70634862
SBBR;Pessimista;2024;70634862
SBBV;Tendencial;2025;1917134,007
SBBV;Tendencial;2026;1764079,276
SBBV;Tendencial;2027;1758701,812
SBBV;Tendencial;2028;1782475,2
SBBV;Tendencial;2029;1812211,214
SBBV;Tendencial;2030;1842198,607
SBBV;Tendencial;2031;1871348,48
SBBV;Tendencial;2032;1899759,253
SBBV;Tendencial;2033;1927730,386
SBBV;Tendencial;2034;1955537,849
SBBV;Tendencial;2035;1983377,171
SBBV;Tendencial;2036;2011388,558
SBBV;Tendencial;2037;2039661,735
SBBV;Tendencial;2038;2068263,65
SBBV;Tendencial;2039;2097239,149
SBBV;Tendencial;2040;2126626,912
SBBV;Tendencial;2041;2156456,839
SBBV;Tendencial;2042;2186759,147
SBBV;Tendencial;2043;2217559,685
SBBV;Tendencial;2044;2248886,784
SBBV;Tendencial;2045;2280765,87
SBBV;Tendencial;2046;2313224,34
SBBV;Tendencial;2047;2346287,18
SBBV;Tendencial;2048;2379980,382
SBBV;Tendencial;2049;2414326,718
SBBV;Tendencial;2050;2449349,01
SBBV;Tendencial;2051;2485066,239
SBBV;Tendencial;2052;2521496,563
SBBV;Tendencial;2053;2558654,416
SBBV;Tendencial;2054;2596553,16
SBBV;Pessimista;2025;1917134,007
SBBV;Pessimista;2026;1757148,75
SBBV;Pessimista;2027;1742990,722
SBBV;Pessimista;2028;1756601,991
SBBV;Pessimista;2029;1775229,369
SBBV;Pessimista;2030;1793447,404
SBBV;Pessimista;2031;1810331,297
SBBV;Pessimista;2032;1826065,928
SBBV;Pessimista;2033;1840993,797
SBBV;Pessimista;2034;1855409,743
SBBV;Pessimista;2035;1869516,107
SBBV;Pessimista;2036;1883452,939
SBBV;Pessimista;2037;1897306,891
SBBV;Pessimista;2038;1911139,539
SBBV;Pessimista;2039;1924989,66
SBBV;Pessimista;2040;1938888,694
SBBV;Pessimista;2041;1952858,95
SBBV;Pessimista;2042;1966922,053
SBBV;Pessimista;2043;1981094,973
SBBV;Pessimista;2044;1995396,142
SBBV;Pessimista;2045;2009840,805
SBBV;Pessimista;2046;2024445,294
SBBV;Pessimista;2047;2039223,284
SBBV;Pessimista;2048;2054188,758
SBBV;Pessimista;2049;2069352,477
SBBV;Pessimista;2050;2084724,795
SBBV;Pessimista;2051;2100312,491
SBBV;Pessimista;2052;2116121,347
SBBV;Pessimista;2053;2132153,857
SBBV;Pessimista;2054;2148411,457
SBBV;Transformador;2025;1917134,007
SBBV;Transformador;2026;1770262,177
SBBV;Transformador;2027;1772802,224
SBBV;Transformador;2028;1805849,293
SBBV;Transformador;2029;1845853,726
SBBV;Transformador;2030;1886866,177
SBBV;Transformador;2031;1927662,902
SBBV;Transformador;2032;1968274,455
SBBV;Transformador;2033;2008970,449
SBBV;Transformador;2034;2050018,589
SBBV;Transformador;2035;2091617,173
SBBV;Transformador;2036;2133915,807
SBBV;Transformador;2037;2177016,598
SBBV;Transformador;2038;2221001,362
SBBV;Transformador;2039;2265930,814
SBBV;Transformador;2040;2311860,992
SBBV;Transformador;2041;2358839,866
SBBV;Transformador;2042;2406917,107
SBBV;Transformador;2043;2456138,719
SBBV;Transformador;2044;2506554,647
SBBV;Transformador;2045;2558212,672
SBBV;Transformador;2046;2611163,944
SBBV;Transformador;2047;2665457,954
SBBV;Transformador;2048;2721146,466
SBBV;Transformador;2049;2778278,57
SBBV;Transformador;2050;2836904,464
SBBV;Transformador;2051;2897070,802
SBBV;Transformador;2052;2958824,194
SBBV;Transformador;2053;3022207,656
SBBV;Transformador;2054;3087263,717
SBBV;Observado;2004;675813
SBBV;Observado;2005;938666
SBBV;Observado;2006;1120542
SBBV;Observado;2007;1172368
SBBV;Observado;2008;1499505
SBBV;Observado;2009;1168466
SBBV;Observado;2010;1031552
SBBV;Observado;2011;1313793
SBBV;Observado;2012;1293571
SBBV;Observado;2013;1434365
SBBV;Observado;2014;1483714
SBBV;Observado;2015;1166678
SBBV;Observado;2016;1003783
SBBV;Observado;2017;1199739
SBBV;Observado;2018;1367137
SBBV;Observado;2019;1567438
SBBV;Observado;2020;942323
SBBV;Observado;2021;1737379
SBBV;Observado;2022;2024563
SBBV;Observado;2023;2077889
SBBV;Observado;2024;2312754
SBBV;Tendencial;2024;2312754
SBBV;Transformador;2024;2312754
SBBV;Pessimista;2024;2312754
SBBW;Tendencial;2025;9552,254215
SBBW;Tendencial;2026;12915,7535
SBBW;Tendencial;2027;15252,7297
SBBW;Tendencial;2028;16877,04804
SBBW;Tendencial;2029;18052,51143
SBBW;Tendencial;2030;18961,9928
SBBW;Tendencial;2031;19721,61214
SBBW;Tendencial;2032;20401,26727
SBBW;Tendencial;2033;21041,73041
SBBW;Tendencial;2034;21666,03914
SBBW;Tendencial;2035;22286,84184
SBBW;Tendencial;2036;22910,82227
SBBW;Tendencial;2037;23541,31185
SBBW;Tendencial;2038;24179,919
SBBW;Tendencial;2039;24827,32451
SBBW;Tendencial;2040;25483,86448
SBBW;Tendencial;2041;26149,73757
SBBW;Tendencial;2042;26825,21908
SBBW;Tendencial;2043;27510,64527
SBBW;Tendencial;2044;28206,5272
SBBW;Tendencial;2045;28913,43927
SBBW;Tendencial;2046;29632,08072
SBBW;Tendencial;2047;30363,17331
SBBW;Tendencial;2048;31107,49871
SBBW;Tendencial;2049;31865,79744
SBBW;Tendencial;2050;32638,81713
SBBW;Tendencial;2051;33427,21577
SBBW;Tendencial;2052;34231,61201
SBBW;Tendencial;2053;35052,51641
SBBW;Tendencial;2054;35890,38068
SBBW;Pessimista;2025;9552,254215
SBBW;Pessimista;2026;12764,80752
SBBW;Pessimista;2027;14898,77233
SBBW;Pessimista;2028;16287,81732
SBBW;Pessimista;2029;17208,73064
SBBW;Pessimista;2030;17851,47659
SBBW;Pessimista;2031;18335,52775
SBBW;Pessimista;2032;18732,11731
SBBW;Pessimista;2033;19082,37604
SBBW;Pessimista;2034;19409,29228
SBBW;Pessimista;2035;19725,32946
SBBW;Pessimista;2036;20036,97037
SBBW;Pessimista;2037;20347,37359
SBBW;Pessimista;2038;20658,00173
SBBW;Pessimista;2039;20969,41614
SBBW;Pessimista;2040;21281,83969
SBBW;Pessimista;2041;21595,35825
SBBW;Pessimista;2042;21910,11649
SBBW;Pessimista;2043;22226,30371
SBBW;Pessimista;2044;22544,25109
SBBW;Pessimista;2045;22864,33128
SBBW;Pessimista;2046;23187,00897
SBBW;Pessimista;2047;23512,75118
SBBW;Pessimista;2048;23842,05813
SBBW;Pessimista;2049;24175,37801
SBBW;Pessimista;2050;24513,14839
SBBW;Pessimista;2051;24855,71753
SBBW;Pessimista;2052;25203,3883
SBBW;Pessimista;2053;25556,36458
SBBW;Pessimista;2054;25914,79418
SBBW;Transformador;2025;9552,254215
SBBW;Transformador;2026;13050,26193
SBBW;Transformador;2027;15570,01963
SBBW;Transformador;2028;17408,73347
SBBW;Transformador;2029;18819,21357
SBBW;Transformador;2030;19978,34158
SBBW;Transformador;2031;20999,46605
SBBW;Transformador;2032;21951,47685
SBBW;Transformador;2033;22875,00849
SBBW;Transformador;2034;23793,33466
SBBW;Transformador;2035;24719,47253
SBBW;Transformador;2036;25660,49868
SBBW;Transformador;2037;26620,11985
SBBW;Transformador;2038;27600,30234
SBBW;Transformador;2039;28602,06695
SBBW;Transformador;2040;29626,09069
SBBW;Transformador;2041;30672,91958
SBBW;Transformador;2042;31743,20084
SBBW;Transformador;2043;32837,66641
SBBW;Transformador;2044;33957,26433
SBBW;Transformador;2045;35103,0373
SBBW;Transformador;2046;36276,19634
SBBW;Transformador;2047;37478,00689
SBBW;Transformador;2048;38709,8339
SBBW;Transformador;2049;39973,02532
SBBW;Transformador;2050;41268,96832
SBBW;Transformador;2051;42598,97414
SBBW;Transformador;2052;43964,33544
SBBW;Transformador;2053;45366,24164
SBBW;Transformador;2054;46805,8349
SBBW;Observado;2004;0
SBBW;Observado;2005;913
SBBW;Observado;2006;830
SBBW;Observado;2007;0
SBBW;Observado;2012;0
SBBW;Observado;2013;0
SBBW;Observado;2014;0
SBBW;Observado;2016;0
SBBW;Observado;2017;14049
SBBW;Observado;2018;20951
SBBW;Observado;2019;33816
SBBW;Observado;2020;17038
SBBW;Observado;2021;34464
SBBW;Observado;2022;31217
SBBW;Observado;2023;22103
SBBW;Observado;2024;18234
SBBW;Tendencial;2024;18234
SBBW;Transformador;2024;18234
SBBW;Pessimista;2024;18234
SBCA;Tendencial;2025;441426,7053
SBCA;Tendencial;2026;421307,1166
SBCA;Tendencial;2027;417358,7796
SBCA;Tendencial;2028;418673,4939
SBCA;Tendencial;2029;422137,8132
SBCA;Tendencial;2030;426587,4959
SBCA;Tendencial;2031;431528,2127
SBCA;Tendencial;2032;436737,9411
SBCA;Tendencial;2033;442113,4849
SBCA;Tendencial;2034;447604,4493
SBCA;Tendencial;2035;453191,1297
SBCA;Tendencial;2036;458867,0618
SBCA;Tendencial;2037;464633,363
SBCA;Tendencial;2038;470494,7113
SBCA;Tendencial;2039;476457,6939
SBCA;Tendencial;2040;482527,8861
SBCA;Tendencial;2041;488711,3407
SBCA;Tendencial;2042;495012,1045
SBCA;Tendencial;2043;501433,7402
SBCA;Tendencial;2044;507978,1556
SBCA;Tendencial;2045;514646,859
SBCA;Tendencial;2046;521439,9954
SBCA;Tendencial;2047;528357,7823
SBCA;Tendencial;2048;535399,5475
SBCA;Tendencial;2049;542564,9674
SBCA;Tendencial;2050;549853,2917
SBCA;Tendencial;2051;557264,4027
SBCA;Tendencial;2052;564798,1698
SBCA;Tendencial;2053;572455,3522
SBCA;Tendencial;2054;580237,0169
SBCA;Pessimista;2025;441426,7053
SBCA;Pessimista;2026;419864,1744
SBCA;Pessimista;2027;414159,2187
SBCA;Pessimista;2028;413489,6549
SBCA;Pessimista;2029;414801,2022
SBCA;Pessimista;2030;416968,3897
SBCA;Pessimista;2031;419521,4156
SBCA;Pessimista;2032;422253,1849
SBCA;Pessimista;2033;425069,2666
SBCA;Pessimista;2034;427924,2976
SBCA;Pessimista;2035;430800,935
SBCA;Pessimista;2036;433693,4903
SBCA;Pessimista;2037;436602,7509
SBCA;Pessimista;2038;439532,3376
SBCA;Pessimista;2039;442487,2544
SBCA;Pessimista;2040;445471,3149
SBCA;Pessimista;2041;448488,5488
SBCA;Pessimista;2042;451541,0444
SBCA;Pessimista;2043;454630,3603
SBCA;Pessimista;2044;457756,5466
SBCA;Pessimista;2045;460919,2806
SBCA;Pessimista;2046;464117,0686
SBCA;Pessimista;2047;467348,5009
SBCA;Pessimista;2048;470611,4483
SBCA;Pessimista;2049;473904,1159
SBCA;Pessimista;2050;477224,3959
SBCA;Pessimista;2051;480570,7431
SBCA;Pessimista;2052;483941,6324
SBCA;Pessimista;2053;487336,283
SBCA;Pessimista;2054;490754,1664
SBCA;Transformador;2025;441426,7053
SBCA;Transformador;2026;422594,2275
SBCA;Transformador;2027;420230,1704
SBCA;Transformador;2028;423356,6412
SBCA;Transformador;2029;428812,2071
SBCA;Transformador;2030;435401,3484
SBCA;Transformador;2031;442610,3136
SBCA;Transformador;2032;450205,798
SBCA;Transformador;2033;458078,6462
SBCA;Transformador;2034;466175,788
SBCA;Transformador;2035;474477,263
SBCA;Transformador;2036;482977,8339
SBCA;Transformador;2037;491680,9238
SBCA;Transformador;2038;500594,2653
SBCA;Transformador;2039;509728,0791
SBCA;Transformador;2040;519091,8288
SBCA;Transformador;2041;528695,7992
SBCA;Transformador;2042;538548,2977
SBCA;Transformador;2043;548657,284
SBCA;Transformador;2044;559029,0098
SBCA;Transformador;2045;569669,389
SBCA;Transformador;2046;580582,8666
SBCA;Transformador;2047;591774,0331
SBCA;Transformador;2048;603246,5002
SBCA;Transformador;2049;615004,3248
SBCA;Transformador;2050;627051,1024
SBCA;Transformador;2051;639391,2178
SBCA;Transformador;2052;652029,0931
SBCA;Transformador;2053;664970,2844
SBCA;Transformador;2054;678220,8089
SBCA;Observado;2004;25599
SBCA;Observado;2005;56875
SBCA;Observado;2006;59753
SBCA;Observado;2007;98093
SBCA;Observado;2008;53551
SBCA;Observado;2009;21519
SBCA;Observado;2010;20476
SBCA;Observado;2011;10392
SBCA;Observado;2012;26650
SBCA;Observado;2013;65619
SBCA;Observado;2014;172279
SBCA;Observado;2015;168778
SBCA;Observado;2016;128266
SBCA;Observado;2017;158926
SBCA;Observado;2018;222590
SBCA;Observado;2019;225918
SBCA;Observado;2020;85249
SBCA;Observado;2021;183957
SBCA;Observado;2022;189902
SBCA;Observado;2023;279533
SBCA;Observado;2024;482068
SBCA;Tendencial;2024;482068
SBCA;Transformador;2024;482068
SBCA;Pessimista;2024;482068
SBCB;Tendencial;2025;7354,279389
SBCB;Tendencial;2026;6566,40315
SBCB;Tendencial;2027;6232,970172
SBCB;Tendencial;2028;6117,301994
SBCB;Tendencial;2029;6115,537089
SBCB;Tendencial;2030;6176,549166
SBCB;Tendencial;2031;6273,658539
SBCB;Tendencial;2032;6392,188057
SBCB;Tendencial;2033;6524,08123
SBCB;Tendencial;2034;6664,687213
SBCB;Tendencial;2035;6811,450698
SBCB;Tendencial;2036;6962,80983
SBCB;Tendencial;2037;7117,911004
SBCB;Tendencial;2038;7276,173315
SBCB;Tendencial;2039;7437,290886
SBCB;Tendencial;2040;7601,025704
SBCB;Tendencial;2041;7767,28453
SBCB;Tendencial;2042;7935,995585
SBCB;Tendencial;2043;8107,181254
SBCB;Tendencial;2044;8280,88082
SBCB;Tendencial;2045;8457,200528
SBCB;Tendencial;2046;8636,256039
SBCB;Tendencial;2047;8818,209227
SBCB;Tendencial;2048;9003,22143
SBCB;Tendencial;2049;9191,474813
SBCB;Tendencial;2050;9383,140431
SBCB;Tendencial;2051;9578,389196
SBCB;Tendencial;2052;9777,370582
SBCB;Tendencial;2053;9980,221774
SBCB;Tendencial;2054;10187,05425
SBCB;Pessimista;2025;7354,279389
SBCB;Pessimista;2026;6526,90445
SBCB;Pessimista;2027;6147,825773
SBCB;Pessimista;2028;5981,710508
SBCB;Pessimista;2029;5925,502291
SBCB;Pessimista;2030;5928,672236
SBCB;Pessimista;2031;5964,986032
SBCB;Pessimista;2032;6020,095595
SBCB;Pessimista;2033;6086,165569
SBCB;Pessimista;2034;6158,694558
SBCB;Pessimista;2035;6235,211976
SBCB;Pessimista;2036;6314,208357
SBCB;Pessimista;2037;6394,850258
SBCB;Pessimista;2038;6476,567126
SBCB;Pessimista;2039;6559,047174
SBCB;Pessimista;2040;6642,045303
SBCB;Pessimista;2041;6725,449753
SBCB;Pessimista;2042;6809,169707
SBCB;Pessimista;2043;6893,198089
SBCB;Pessimista;2044;6977,541948
SBCB;Pessimista;2045;7062,264841
SBCB;Pessimista;2046;7147,435849
SBCB;Pessimista;2047;7233,160325
SBCB;Pessimista;2048;7319,539413
SBCB;Pessimista;2049;7406,687846
SBCB;Pessimista;2050;7494,707119
SBCB;Pessimista;2051;7583,694875
SBCB;Pessimista;2052;7673,727779
SBCB;Pessimista;2053;7764,86962
SBCB;Pessimista;2054;7857,161096
SBCB;Transformador;2025;7354,279389
SBCB;Transformador;2026;6601,642067
SBCB;Transformador;2027;6309,402416
SBCB;Transformador;2028;6239,838105
SBCB;Transformador;2029;6288,482226
SBCB;Transformador;2030;6403,761261
SBCB;Transformador;2031;6558,667057
SBCB;Transformador;2032;6738,287761
SBCB;Transformador;2033;6934,423685
SBCB;Transformador;2034;7142,342662
SBCB;Transformador;2035;7359,466139
SBCB;Transformador;2036;7584,238513
SBCB;Transformador;2037;7815,842956
SBCB;Transformador;2038;8053,745253
SBCB;Transformador;2039;8297,702729
SBCB;Transformador;2040;8547,54281
SBCB;Transformador;2041;8803,250119
SBCB;Transformador;2042;9064,832669
SBCB;Transformador;2043;9332,404566
SBCB;Transformador;2044;9606,101372
SBCB;Transformador;2045;9886,13816
SBCB;Transformador;2046;10172,74562
SBCB;Transformador;2047;10466,21331
SBCB;Transformador;2048;10766,83681
SBCB;Transformador;2049;11074,94296
SBCB;Transformador;2050;11390,85291
SBCB;Transformador;2051;11714,89485
SBCB;Transformador;2052;12047,37848
SBCB;Transformador;2053;12388,60527
SBCB;Transformador;2054;12738,85169
SBCB;Observado;2004;0
SBCB;Observado;2007;0
SBCB;Observado;2008;131
SBCB;Observado;2009;927682
SBCB;Observado;2010;0
SBCB;Observado;2011;255
SBCB;Observado;2012;12139
SBCB;Observado;2013;278
SBCB;Observado;2014;7753
SBCB;Observado;2015;11938
SBCB;Observado;2016;2855
SBCB;Observado;2017;3879
SBCB;Observado;2018;24848
SBCB;Observado;2019;8673
SBCB;Observado;2020;6007
SBCB;Observado;2021;8312
SBCB;Observado;2022;7479
