Cenário Projeção;Natureza;ICAO;Atributo;Valor
Pessimista;domestico;SBCA;2052;3742,706062
Pessimista;domestico;SBCA;2053;3783,762706
Pessimista;domestico;SBCA;2054;3825,831352
Pessimista;domestico;SBCB;2025;1874,789791
Pessimista;domestico;SBCB;2026;1922,387897
Pessimista;domestico;SBCB;2027;1980,668106
Pessimista;domestico;SBCB;2028;2042,522495
Pessimista;domestico;SBCB;2029;2108,098285
Pessimista;domestico;SBCB;2030;2175,07236
Pessimista;domestico;SBCB;2031;2243,47044
Pessimista;domestico;SBCB;2032;2313,228195
Pessimista;domestico;SBCB;2033;2384,795058
Pessimista;domestico;SBCB;2034;2458,414619
Pessimista;domestico;SBCB;2035;2534,178274
Pessimista;domestico;SBCB;2036;2612,369709
Pessimista;domestico;SBCB;2037;2693,122947
Pessimista;domestico;SBCB;2038;2776,178924
Pessimista;domestico;SBCB;2039;2862,609148
Pessimista;domestico;SBCB;2040;2951,852444
Pessimista;domestico;SBCB;2041;3044,220127
Pessimista;domestico;SBCB;2042;3140,067759
Pessimista;domestico;SBCB;2043;3238,989113
Pessimista;domestico;SBCB;2044;3341,223199
Pessimista;domestico;SBCB;2045;2916,353117
Pessimista;domestico;SBCB;2046;3008,857839
Pessimista;domestico;SBCB;2047;3103,981447
Pessimista;domestico;SBCB;2048;3202,111196
Pessimista;domestico;SBCB;2049;3302,957418
Pessimista;domestico;SBCB;2050;3406,983472
Pessimista;domestico;SBCB;2051;3516,473283
Pessimista;domestico;SBCB;2052;3630,272256
Pessimista;domestico;SBCB;2053;3747,949187
Pessimista;domestico;SBCB;2054;3869,881516
Pessimista;domestico;SBCF;2025;93594,37006
Pessimista;domestico;SBCF;2026;91600,75211
Pessimista;domestico;SBCF;2027;91563,258
Pessimista;domestico;SBCF;2028;91973,60749
Pessimista;domestico;SBCF;2029;92443,63236
Pessimista;domestico;SBCF;2030;93181,73903
Pessimista;domestico;SBCF;2031;93902,8361
Pessimista;domestico;SBCF;2032;94437,53242
Pessimista;domestico;SBCF;2033;95031,2026
Pessimista;domestico;SBCF;2034;95725,2606
Pessimista;domestico;SBCF;2035;96435,8114
Pessimista;domestico;SBCF;2036;97103,18651
Pessimista;domestico;SBCF;2037;97791,31814
Pessimista;domestico;SBCF;2038;98410,54787
Pessimista;domestico;SBCF;2039;99170,59871
Pessimista;domestico;SBCF;2040;99954,9059
Pessimista;domestico;SBCF;2041;100753,3335
Pessimista;domestico;SBCF;2042;101576,2413
Pessimista;domestico;SBCF;2043;102411,1435
Pessimista;domestico;SBCF;2044;103114,2332
Pessimista;domestico;SBCF;2045;103898,9831
Pessimista;domestico;SBCF;2046;104789,0437
Pessimista;domestico;SBCF;2047;105684,7352
Pessimista;domestico;SBCF;2048;106666,5873
Pessimista;domestico;SBCF;2049;107582,992
Pessimista;domestico;SBCF;2050;108502,1254
Pessimista;domestico;SBCF;2051;109462,8719
Pessimista;domestico;SBCF;2052;110479,5607
Pessimista;domestico;SBCF;2053;111443,1952
Pessimista;domestico;SBCF;2054;112508,0508
Pessimista;domestico;SBCG;2025;13136,27856
Pessimista;domestico;SBCG;2026;13149,86457
Pessimista;domestico;SBCG;2027;13263,11063
Pessimista;domestico;SBCG;2028;13401,12755
Pessimista;domestico;SBCG;2029;13544,10732
Pessimista;domestico;SBCG;2030;13676,24157
Pessimista;domestico;SBCG;2031;13795,58946
Pessimista;domestico;SBCG;2032;13905,83239
Pessimista;domestico;SBCG;2033;14009,11444
Pessimista;domestico;SBCG;2034;14108,85408
Pessimista;domestico;SBCG;2035;14198,86797
Pessimista;domestico;SBCG;2036;14297,28626
Pessimista;domestico;SBCG;2037;14397,28401
Pessimista;domestico;SBCG;2038;14498,93563
Pessimista;domestico;SBCG;2039;14604,85198
Pessimista;domestico;SBCG;2040;14714,6379
Pessimista;domestico;SBCG;2041;14828,05278
Pessimista;domestico;SBCG;2042;14946,81136
Pessimista;domestico;SBCG;2043;15069,18896
Pessimista;domestico;SBCG;2044;15194,67164
Pessimista;domestico;SBCG;2045;15323,72626
Pessimista;domestico;SBCG;2046;15456,87682
Pessimista;domestico;SBCG;2047;15591,98083
Pessimista;domestico;SBCG;2048;15730,66259
Pessimista;domestico;SBCG;2049;15871,52838
Pessimista;domestico;SBCG;2050;16013,35515
Pessimista;domestico;SBCG;2051;16165,97243
Pessimista;domestico;SBCG;2052;16324,19918
Pessimista;domestico;SBCG;2053;16016,3663
Pessimista;domestico;SBCG;2054;16175,67522
Pessimista;domestico;SBCH;2025;4433,720656
Pessimista;domestico;SBCH;2026;4276,996414
Pessimista;domestico;SBCH;2027;4277,058733
Pessimista;domestico;SBCH;2028;4294,63066
Pessimista;domestico;SBCH;2029;4326,026098
Pessimista;domestico;SBCH;2030;4356,439465
Pessimista;domestico;SBCH;2031;4385,768528
Pessimista;domestico;SBCH;2032;4413,325916
Pessimista;domestico;SBCH;2033;4440,003039
Pessimista;domestico;SBCH;2034;4466,111142
Pessimista;domestico;SBCH;2035;4492,338802
Pessimista;domestico;SBCH;2036;4518,812278
Pessimista;domestico;SBCH;2037;4545,838617
Pessimista;domestico;SBCH;2038;4573,03554
Pessimista;domestico;SBCH;2039;4601,922647
Pessimista;domestico;SBCH;2040;4631,828347
Pessimista;domestico;SBCH;2041;4662,888724
Pessimista;domestico;SBCH;2042;4695,40705
Pessimista;domestico;SBCH;2043;4728,897451
Pessimista;domestico;SBCH;2044;4763,261997
Pessimista;domestico;SBCH;2045;4798,545767
Pessimista;domestico;SBCH;2046;4837,129118
Pessimista;domestico;SBCH;2047;4876,280271
Pessimista;domestico;SBCH;2048;4916,302033
Pessimista;domestico;SBCH;2049;4956,758242
Pessimista;domestico;SBCH;2050;4997,694827
Pessimista;domestico;SBCH;2051;5041,938089
Pessimista;domestico;SBCH;2052;5087,647899
Pessimista;domestico;SBCH;2053;5134,328107
Pessimista;domestico;SBCH;2054;5182,005251
Pessimista;domestico;SBCJ;2025;3112,111127
Pessimista;domestico;SBCJ;2026;3117,938764
Pessimista;domestico;SBCJ;2027;3174,572687
Pessimista;domestico;SBCJ;2028;3225,20768
Pessimista;domestico;SBCJ;2029;3266,910436
Pessimista;domestico;SBCJ;2030;3305,521091
Pessimista;domestico;SBCJ;2031;3338,358562
Pessimista;domestico;SBCJ;2032;3369,421594
Pessimista;domestico;SBCJ;2033;3397,287176
Pessimista;domestico;SBCJ;2034;3425,491566
Pessimista;domestico;SBCJ;2035;3452,429454
Pessimista;domestico;SBCJ;2036;3480,319619
Pessimista;domestico;SBCJ;2037;3507,035105
Pessimista;domestico;SBCJ;2038;3535,963025
Pessimista;domestico;SBCJ;2039;3563,614001
Pessimista;domestico;SBCJ;2040;3593,610513
Pessimista;domestico;SBCJ;2041;3622,745709
Pessimista;domestico;SBCJ;2042;3653,967212
Pessimista;domestico;SBCJ;2043;3683,703821
Pessimista;domestico;SBCJ;2044;3716,177389
Pessimista;domestico;SBCJ;2045;3748,258519
Pessimista;domestico;SBCJ;2046;3781,720693
Pessimista;domestico;SBCJ;2047;3813,598014
Pessimista;domestico;SBCJ;2048;3847,520755
Pessimista;domestico;SBCJ;2049;3880,329835
Pessimista;domestico;SBCJ;2050;3915,232215
Pessimista;domestico;SBCJ;2051;3950,574045
Pessimista;domestico;SBCJ;2052;3986,965451
Pessimista;domestico;SBCJ;2053;4024,005185
Pessimista;domestico;SBCJ;2054;4061,292223
Pessimista;domestico;SBCN;2025;1510,673343
Pessimista;domestico;SBCN;2026;1512,201767
Pessimista;domestico;SBCN;2027;1534,741163
Pessimista;domestico;SBCN;2028;1559,726822
Pessimista;domestico;SBCN;2029;1588,550028
Pessimista;domestico;SBCN;2030;1622,437627
Pessimista;domestico;SBCN;2031;1658,118771
Pessimista;domestico;SBCN;2032;1694,643212
Pessimista;domestico;SBCN;2033;1731,63742
Pessimista;domestico;SBCN;2034;1769,219506
Pessimista;domestico;SBCN;2035;1807,521134
Pessimista;domestico;SBCN;2036;1846,629672
Pessimista;domestico;SBCN;2037;1886,605878
Pessimista;domestico;SBCN;2038;1927,299339
Pessimista;domestico;SBCN;2039;1969,350809
Pessimista;domestico;SBCN;2040;2012,50327
Pessimista;domestico;SBCN;2041;2056,824719
Pessimista;domestico;SBCN;2042;2102,475207
Pessimista;domestico;SBCN;2043;2149,299388
Pessimista;domestico;SBCN;2044;2197,3398
Pessimista;domestico;SBCN;2045;2246,676927
Pessimista;domestico;SBCN;2046;2297,690841
Pessimista;domestico;SBCN;2047;2349,825367
Pessimista;domestico;SBCN;2048;2403,488062
Pessimista;domestico;SBCN;2049;2458,474035
Pessimista;domestico;SBCN;2050;2514,472275
Pessimista;domestico;SBCN;2051;2573,261072
Pessimista;domestico;SBCN;2052;2633,986579
Pessimista;domestico;SBCN;2053;2696,318723
Pessimista;domestico;SBCN;2054;2760,395846
Pessimista;domestico;SBCP;2025;399,5675985
Pessimista;domestico;SBCP;2026;418,1343297
Pessimista;domestico;SBCP;2027;431,8887303
Pessimista;domestico;SBCP;2028;444,2219573
Pessimista;domestico;SBCP;2029;455,4788388
Pessimista;domestico;SBCP;2030;465,0003144
Pessimista;domestico;SBCP;2031;473,8292399
Pessimista;domestico;SBCP;2032;481,8152932
Pessimista;domestico;SBCP;2033;489,6148033
Pessimista;domestico;SBCP;2034;497,1129336
Pessimista;domestico;SBCP;2035;504,7349449
Pessimista;domestico;SBCP;2036;512,2621706
Pessimista;domestico;SBCP;2037;519,8803097
Pessimista;domestico;SBCP;2038;527,4554169
Pessimista;domestico;SBCP;2039;535,2849141
Pessimista;domestico;SBCP;2040;543,0233016
Pessimista;domestico;SBCP;2041;550,8220792
Pessimista;domestico;SBCP;2042;558,7091588
Pessimista;domestico;SBCP;2043;566,7911576
Pessimista;domestico;SBCP;2044;574,8623751
Pessimista;domestico;SBCP;2045;583,1718781
Pessimista;domestico;SBCP;2046;591,1423314
Pessimista;domestico;SBCP;2047;599,1226228
Pessimista;domestico;SBCP;2048;607,0251764
Pessimista;domestico;SBCP;2049;615,1745977
Pessimista;domestico;SBCP;2050;623,2944052
Pessimista;domestico;SBCP;2051;631,9996562
Pessimista;domestico;SBCP;2052;640,975968
Pessimista;domestico;SBCP;2053;650,2041269
Pessimista;domestico;SBCP;2054;659,6189536
Pessimista;domestico;SBCR;2025;584,191675
Pessimista;domestico;SBCR;2026;587,487243
Pessimista;domestico;SBCR;2027;590,6419294
Pessimista;domestico;SBCR;2028;596,8789468
Pessimista;domestico;SBCR;2029;602,7202761
Pessimista;domestico;SBCR;2030;608,1283289
Pessimista;domestico;SBCR;2031;612,886768
Pessimista;domestico;SBCR;2032;617,2636586
Pessimista;domestico;SBCR;2033;621,3290688
Pessimista;domestico;SBCR;2034;625,2462567
Pessimista;domestico;SBCR;2035;629,1392066
Pessimista;domestico;SBCR;2036;632,9639944
Pessimista;domestico;SBCR;2037;636,9699034
Pessimista;domestico;SBCR;2038;640,7892197
Pessimista;domestico;SBCR;2039;645,0099017
Pessimista;domestico;SBCR;2040;649,4095001
Pessimista;domestico;SBCR;2041;653,9305052
Pessimista;domestico;SBCR;2042;658,7644009
Pessimista;domestico;SBCR;2043;663,6712906
Pessimista;domestico;SBCR;2044;668,8230454
Pessimista;domestico;SBCR;2045;674,1045065
Pessimista;domestico;SBCR;2046;679,7416171
Pessimista;domestico;SBCR;2047;685,3509044
Pessimista;domestico;SBCR;2048;691,1147196
Pessimista;domestico;SBCR;2049;696,9453354
Pessimista;domestico;SBCR;2050;702,5224837
Pessimista;domestico;SBCR;2051;708,9436254
Pessimista;domestico;SBCR;2052;715,495383
Pessimista;domestico;SBCR;2053;722,2203302
Pessimista;domestico;SBCR;2054;729,2769569
Pessimista;domestico;SBCT;2025;50549,14577
Pessimista;domestico;SBCT;2026;50271,71415
Pessimista;domestico;SBCT;2027;50720,57387
Pessimista;domestico;SBCT;2028;51277,55065
Pessimista;domestico;SBCT;2029;51820,79912
Pessimista;domestico;SBCT;2030;52377,48934
Pessimista;domestico;SBCT;2031;52660,47943
Pessimista;domestico;SBCT;2032;53136,09901
Pessimista;domestico;SBCT;2033;53590,53269
Pessimista;domestico;SBCT;2034;54032,09986
Pessimista;domestico;SBCT;2035;54464,06589
Pessimista;domestico;SBCT;2036;54896,36177
Pessimista;domestico;SBCT;2037;55331,8056
Pessimista;domestico;SBCT;2038;55747,11499
Pessimista;domestico;SBCT;2039;56193,73572
Pessimista;domestico;SBCT;2040;56650,38265
Pessimista;domestico;SBCT;2041;57115,59008
Pessimista;domestico;SBCT;2042;57646,05745
Pessimista;domestico;SBCT;2043;58132,26193
Pessimista;domestico;SBCT;2044;58628,77584
Pessimista;domestico;SBCT;2045;59083,17415
Pessimista;domestico;SBCT;2046;59593,97249
Pessimista;domestico;SBCT;2047;60108,39505
Pessimista;domestico;SBCT;2048;60632,45322
Pessimista;domestico;SBCT;2049;61163,35697
Pessimista;domestico;SBCT;2050;61693,89133
Pessimista;domestico;SBCT;2051;62264,1366
Pessimista;domestico;SBCT;2052;62879,85004
Pessimista;domestico;SBCT;2053;63453,90761
Pessimista;domestico;SBCT;2054;64101,90231
Pessimista;domestico;SBCX;2025;6044,424611
Pessimista;domestico;SBCX;2026;6208,620912
Pessimista;domestico;SBCX;2027;6340,73672
Pessimista;domestico;SBCX;2028;6437,465844
Pessimista;domestico;SBCX;2029;6521,6701
Pessimista;domestico;SBCX;2030;6593,543861
Pessimista;domestico;SBCX;2031;6659,897076
Pessimista;domestico;SBCX;2032;6721,609844
Pessimista;domestico;SBCX;2033;6780,568061
Pessimista;domestico;SBCX;2034;6838,28557
Pessimista;domestico;SBCX;2035;6895,988183
Pessimista;domestico;SBCX;2036;6953,772904
Pessimista;domestico;SBCX;2037;7012,636492
Pessimista;domestico;SBCX;2038;7072,237927
Pessimista;domestico;SBCX;2039;7133,852249
Pessimista;domestico;SBCX;2040;7197,055607
Pessimista;domestico;SBCX;2041;7261,876493
Pessimista;domestico;SBCX;2042;7328,921163
Pessimista;domestico;SBCX;2043;7397,467535
Pessimista;domestico;SBCX;2044;7467,306056
Pessimista;domestico;SBCX;2045;7538,527553
Pessimista;domestico;SBCX;2046;7610,516833
Pessimista;domestico;SBCX;2047;7683,24059
Pessimista;domestico;SBCX;2048;7757,149181
Pessimista;domestico;SBCX;2049;7832,386033
Pessimista;domestico;SBCX;2050;7907,955771
Pessimista;domestico;SBCX;2051;7988,823101
Pessimista;domestico;SBCX;2052;8072,397072
Pessimista;domestico;SBCX;2053;8157,455343
Pessimista;domestico;SBCX;2054;8244,128855
Pessimista;domestico;SBCY;2025;20268,98905
Pessimista;domestico;SBCY;2026;20396,98874
Pessimista;domestico;SBCY;2027;20620,46366
Pessimista;domestico;SBCY;2028;20855,31501
Pessimista;domestico;SBCY;2029;21063,7805
Pessimista;domestico;SBCY;2030;21298,0168
Pessimista;domestico;SBCY;2031;21372,36315
Pessimista;domestico;SBCY;2032;21530,82898
Pessimista;domestico;SBCY;2033;21686,73357
Pessimista;domestico;SBCY;2034;21840,90236
Pessimista;domestico;SBCY;2035;22044,99104
Pessimista;domestico;SBCY;2036;22201,95615
Pessimista;domestico;SBCY;2037;22363,94566
Pessimista;domestico;SBCY;2038;22483,22174
Pessimista;domestico;SBCY;2039;22655,17905
Pessimista;domestico;SBCY;2040;22832,79373
Pessimista;domestico;SBCY;2041;23015,56569
Pessimista;domestico;SBCY;2042;23205,21894
Pessimista;domestico;SBCY;2043;23399,00172
Pessimista;domestico;SBCY;2044;23598,52088
Pessimista;domestico;SBCY;2045;23801,34714
Pessimista;domestico;SBCY;2046;24011,09084
Pessimista;domestico;SBCY;2047;24223,62832
Pessimista;domestico;SBCY;2048;24427,59008
Pessimista;domestico;SBCY;2049;24647,59454
Pessimista;domestico;SBCY;2050;24870,43965
Pessimista;domestico;SBCY;2051;25095,75195
Pessimista;domestico;SBCY;2052;25343,58472
Pessimista;domestico;SBCY;2053;25589,31446
Pessimista;domestico;SBCY;2054;25845,52216
Pessimista;domestico;SBCZ;2025;457,8773057
Pessimista;domestico;SBCZ;2026;478,7671876
Pessimista;domestico;SBCZ;2027;494,7143742
Pessimista;domestico;SBCZ;2028;507,6769604
Pessimista;domestico;SBCZ;2029;516,8011679
Pessimista;domestico;SBCZ;2030;525,3743258
Pessimista;domestico;SBCZ;2031;531,7565812
Pessimista;domestico;SBCZ;2032;538,5113048
Pessimista;domestico;SBCZ;2033;544,9180055
Pessimista;domestico;SBCZ;2034;551,4798201
Pessimista;domestico;SBCZ;2035;557,7688713
Pessimista;domestico;SBCZ;2036;564,52545
Pessimista;domestico;SBCZ;2037;571,2267169
Pessimista;domestico;SBCZ;2038;578,1404527
Pessimista;domestico;SBCZ;2039;584,8914181
Pessimista;domestico;SBCZ;2040;591,8781441
Pessimista;domestico;SBCZ;2041;598,9752038
Pessimista;domestico;SBCZ;2042;606,1772299
Pessimista;domestico;SBCZ;2043;613,3380074
Pessimista;domestico;SBCZ;2044;620,8615026
Pessimista;domestico;SBCZ;2045;628,3252782
Pessimista;domestico;SBCZ;2046;634,653715
Pessimista;domestico;SBCZ;2047;640,9540529
Pessimista;domestico;SBCZ;2048;647,2504354
Pessimista;domestico;SBCZ;2049;653,1967606
Pessimista;domestico;SBCZ;2050;660,0267835
Pessimista;domestico;SBCZ;2051;666,9157192
Pessimista;domestico;SBCZ;2052;674,1260386
Pessimista;domestico;SBCZ;2053;681,3941214
Pessimista;domestico;SBCZ;2054;688,8111189
Pessimista;domestico;SBDB;2025;1260,482837
Pessimista;domestico;SBDB;2026;1289,104024
Pessimista;domestico;SBDB;2027;1314,747806
Pessimista;domestico;SBDB;2028;1333,731174
Pessimista;domestico;SBDB;2029;1350,215908
Pessimista;domestico;SBDB;2030;1364,50811
Pessimista;domestico;SBDB;2031;1377,29883
Pessimista;domestico;SBDB;2032;1389,155692
Pessimista;domestico;SBDB;2033;1400,40457
Pessimista;domestico;SBDB;2034;1411,329977
Pessimista;domestico;SBDB;2035;1422,353858
Pessimista;domestico;SBDB;2036;1433,306775
Pessimista;domestico;SBDB;2037;1444,45039
Pessimista;domestico;SBDB;2038;1455,560667
Pessimista;domestico;SBDB;2039;1467,276827
Pessimista;domestico;SBDB;2040;1479,34076
Pessimista;domestico;SBDB;2041;1491,67578
Pessimista;domestico;SBDB;2042;1504,483808
Pessimista;domestico;SBDB;2043;1517,526586
Pessimista;domestico;SBDB;2044;1530,804052
Pessimista;domestico;SBDB;2045;1544,439222
Pessimista;domestico;SBDB;2046;1558,462383
Pessimista;domestico;SBDB;2047;1572,500967
Pessimista;domestico;SBDB;2048;1586,79338
Pessimista;domestico;SBDB;2049;1601,275532
Pessimista;domestico;SBDB;2050;1615,521405
Pessimista;domestico;SBDB;2051;1630,985208
Pessimista;domestico;SBDB;2052;1647,086821
Pessimista;domestico;SBDB;2053;1663,389029
Pessimista;domestico;SBDB;2054;1680,169015
Pessimista;domestico;SBDN;2025;4566,8639
Pessimista;domestico;SBDN;2026;5057,492236
Pessimista;domestico;SBDN;2027;5326,066071
Pessimista;domestico;SBDN;2028;5482,166445
Pessimista;domestico;SBDN;2029;5036,037869
Pessimista;domestico;SBDN;2030;5107,395097
Pessimista;domestico;SBDN;2031;5164,813235
Pessimista;domestico;SBDN;2032;5214,431414
Pessimista;domestico;SBDN;2033;5259,755121
Pessimista;domestico;SBDN;2034;5302,973783
Pessimista;domestico;SBDN;2035;5345,614706
Pessimista;domestico;SBDN;2036;5387,9492
Pessimista;domestico;SBDN;2037;5430,824268
Pessimista;domestico;SBDN;2038;5474,077722
Pessimista;domestico;SBDN;2039;5519,036402
Pessimista;domestico;SBDN;2040;5565,125782
Pessimista;domestico;SBDN;2041;5612,406688
Pessimista;domestico;SBDN;2042;5661,44769
Pessimista;domestico;SBDN;2043;5711,427907
Pessimista;domestico;SBDN;2044;5762,357453
Pessimista;domestico;SBDN;2045;5814,219013
Pessimista;domestico;SBDN;2046;5867,437261
Pessimista;domestico;SBDN;2047;5920,939718
Pessimista;domestico;SBDN;2048;5975,319026
Pessimista;domestico;SBDN;2049;6030,502229
Pessimista;domestico;SBDN;2050;6085,301179
Pessimista;domestico;SBDN;2051;6144,472309
Pessimista;domestico;SBDN;2052;6205,539916
Pessimista;domestico;SBDN;2053;6267,587628
Pessimista;domestico;SBDN;2054;6330,966444
Pessimista;domestico;SBDO;2025;951,7473548
Pessimista;domestico;SBDO;2026;932,0732544
Pessimista;domestico;SBDO;2027;938,0811869
Pessimista;domestico;SBDO;2028;947,582345
Pessimista;domestico;SBDO;2029;956,6502533
Pessimista;domestico;SBDO;2030;966,1023223
Pessimista;domestico;SBDO;2031;1022,512041
Pessimista;domestico;SBDO;2032;1030,896617
Pessimista;domestico;SBDO;2033;1038,669315
Pessimista;domestico;SBDO;2034;1046,183192
Pessimista;domestico;SBDO;2035;1053,563746
Pessimista;domestico;SBDO;2036;1061,006667
Pessimista;domestico;SBDO;2037;1068,581229
Pessimista;domestico;SBDO;2038;1075,946582
Pessimista;domestico;SBDO;2039;1083,992231
Pessimista;domestico;SBDO;2040;1092,272761
Pessimista;domestico;SBDO;2041;1100,849189
Pessimista;domestico;SBDO;2042;1109,828649
Pessimista;domestico;SBDO;2043;1119,08484
Pessimista;domestico;SBDO;2044;1128,499857
Pessimista;domestico;SBDO;2045;1138,267614
Pessimista;domestico;SBDO;2046;1148,611979
Pessimista;domestico;SBDO;2047;1159,014205
Pessimista;domestico;SBDO;2048;1169,696259
Pessimista;domestico;SBDO;2049;1180,597397
Pessimista;domestico;SBDO;2050;1191,235997
Pessimista;domestico;SBDO;2051;1202,899574
Pessimista;domestico;SBDO;2052;1215,114872
Pessimista;domestico;SBDO;2053;1227,424914
